id,paragraph_1,paragraph_2,kg_1,kg_2,kea_similarity,transe_similarity,rotate_similarity,wl_kernel_similarity,aa_kea_similarity,snea_bert_alpha_0.0,snea_bert_alpha_0.1,snea_bert_alpha_0.2,snea_bert_alpha_0.3,snea_bert_alpha_0.4,snea_bert_alpha_0.5,snea_bert_alpha_0.6,snea_bert_alpha_0.7,snea_bert_alpha_0.8,snea_bert_alpha_0.9,snea_bert_alpha_1.0_SNEA_alone,kea_bert_similarity,semantic_wl_similarity,label,perturbation_type
370,"The cytochrome P450 family 2 subfamily D member 6 is implicated in causing epilepsy, drug-induced interstitial lung disorder, and obsessive-compulsive disorder. Additionally, (R)-methadone affects both the cytochrome P450 family 2 subfamily B member 6 and the cytochrome P450 family 2 subfamily D member 6. (R)-methadone is a substance used to treat opioid-related disorders. The cytochrome P450 family 2 subfamily B member 6 is associated with causing rhabdomyosarcoma, central nervous system diseases, and leukemia. Epilepsy is characterized by phenotypes such as atypical absence seizure and simple febrile seizure.","Cytochrome P450 family 2 subfamily d member 6 is known to cause various conditions such as epilepsy, drug-induced interstitial lung disorder, and obsessive-compulsive disorder. Additionally, (R)-methadone affects both cytochrome P450 family 2 subfamily b member 6 and cytochrome P450 family 2 subfamily d member 6. Moreover, (R)-methadone is a substance that treats opioid-related disorders. Cytochrome P450 family 2 subfamily b member 6 is associated with causing rhabdomyosarcoma, central nervous system diseases, and leukemia. Furthermore, epilepsy is linked to phenotypes like atypical absence seizures and simple febrile seizures.","[[""cytochrome_P450_family_2_subfamily_D_member_6"", ""implicated_in"", ""epilepsy""], [""cytochrome_P450_family_2_subfamily_D_member_6"", ""implicated_in"", ""drug-induced_interstitial_lung_disorder""], [""cytochrome_P450_family_2_subfamily_D_member_6"", ""implicated_in"", ""obsessive-compulsive_disorder""], [""(R)-methadone"", ""affects"", ""cytochrome_P450_family_2_subfamily_B_member_6""], [""(R)-methadone"", ""affects"", ""cytochrome_P450_family_2_subfamily_D_member_6""], [""(R)-methadone"", ""used_to_treat"", ""opioid-related_disorders""], [""cytochrome_P450_family_2_subfamily_B_member_6"", ""associated_with"", ""rhabdomyosarcoma""], [""cytochrome_P450_family_2_subfamily_B_member_6"", ""associated_with"", ""central_nervous_system_diseases""], [""cytochrome_P450_family_2_subfamily_B_member_6"", ""associated_with"", ""leukemia""], [""epilepsy"", ""characterized_by"", ""atypical_absence_seizure""], [""epilepsy"", ""characterized_by"", ""simple_febrile_seizure""]]","[[""cytochrome_P450_family_2_subfamily_d_member_6"", ""known_to_cause"", ""epilepsy""], [""cytochrome_P450_family_2_subfamily_d_member_6"", ""known_to_cause"", ""drug-induced_interstitial_lung_disorder""], [""cytochrome_P450_family_2_subfamily_d_member_6"", ""known_to_cause"", ""obsessive-compulsive_disorder""], [""(R)-methadone"", ""affects"", ""cytochrome_P450_family_2_subfamily_b_member_6""], [""(R)-methadone"", ""affects"", ""cytochrome_P450_family_2_subfamily_d_member_6""], [""(R)-methadone"", ""used_to_treat"", ""opioid-related_disorders""], [""cytochrome_P450_family_2_subfamily_b_member_6"", ""associated_with"", ""rhabdomyosarcoma""], [""cytochrome_P450_family_2_subfamily_b_member_6"", ""associated_with"", ""central_nervous_system_diseases""], [""cytochrome_P450_family_2_subfamily_b_member_6"", ""associated_with"", ""leukemia""], [""epilepsy"", ""linked_to"", ""atypical_absence_seizures""], [""epilepsy"", ""linked_to"", ""simple_febrile_seizures""]]",1.0,0.3799797594547272,0.8260411620140076,0.7083333333333334,1.0,0.9918259533318972,0.9926433579987076,0.993460762665518,0.994278167332328,0.9950955719991385,0.9959129766659488,0.9967303813327588,0.9975477859995692,0.9983651906663796,0.9991825953331898,1.0,0.9400451142060676,0.9744394769291184,1,node_replacement
371,"The drug prednisone increases the effects of infection, enhances the efficacy of mephenytoin, and affects the trinucleotide repeat containing adaptor 6a. Becocalcidiol reduces the efficacy of prednisone, tixocortol, and dexamethasone acetate. Tixocortol decreases the efficacy of methylphosphinic acid, phenylacetic acid, and coumaphos.","Prednisone has various effects, including increasing the efficacy of mephenytoin and affecting trinucleotide repeat containing adaptor 6a. Additionally, prednisone increases the risk of infection. On the other hand, becocalcidiol decreases the efficacy of prednisone, tixocortol, and dexamethasone acetate. Similarly, tixocortol decreases the efficacy of methylphosphinic acid, phenylacetic acid, and coumaphos.","[[""prednisone"", ""increases_effects_of"", ""infection""], [""prednisone"", ""enhances_efficacy_of"", ""mephenytoin""], [""prednisone"", ""affects"", ""trinucleotide_repeat_containing_adaptor_6a""], [""becocalcidiol"", ""reduces_efficacy_of"", ""prednisone""], [""becocalcidiol"", ""reduces_efficacy_of"", ""tixocortol""], [""becocalcidiol"", ""reduces_efficacy_of"", ""dexamethasone_acetate""], [""tixocortol"", ""decreases_efficacy_of"", ""methylphosphinic_acid""], [""tixocortol"", ""decreases_efficacy_of"", ""phenylacetic_acid""], [""tixocortol"", ""decreases_efficacy_of"", ""coumaphos""]]","[[""prednisone"", ""increases_efficacy_of"", ""mephenytoin""], [""prednisone"", ""affects"", ""trinucleotide_repeat_containing_adaptor_6a""], [""prednisone"", ""increases_risk_of"", ""infection""], [""becocalcidiol"", ""decreases_efficacy_of"", ""prednisone""], [""becocalcidiol"", ""decreases_efficacy_of"", ""tixocortol""], [""becocalcidiol"", ""decreases_efficacy_of"", ""dexamethasone_acetate""], [""tixocortol"", ""decreases_efficacy_of"", ""methylphosphinic_acid""], [""tixocortol"", ""decreases_efficacy_of"", ""phenylacetic_acid""], [""tixocortol"", ""decreases_efficacy_of"", ""coumaphos""]]",1.0,0.9999998807907104,0.9999998807907104,1.0,1.0,0.9966706570108896,0.9970035913098004,0.9973365256087116,0.9976694599076226,0.9980023942065336,0.9983353285054448,0.9986682628043558,0.9990011971032668,0.999334131402178,0.999667065701089,1.0,0.983838961872432,0.9818185055832468,1,edge_replacement
372,"The drug pegvisomant is known to increase the adverse effects. In addition, pegvisomant decreases the efficacy of methotrimeprazine and isopropamide. Certolizumab pegol exhibits immunosuppressive activities. Furthermore, certolizumab pegol reduces the efficacy of pegsunercept and polyethylene glycol. Methoxy polyethylene glycol-epoetin beta decreases the efficacy of pegvisomant, pegnivacogin, and certolizumab pegol.","The drug pegvisomant increases the adverse effects. It also decreases the efficacy of methotrimeprazine and isopropamide. Certolizumab pegol has immunosuppressive activities. However, it decreases the efficacy of pegsunercept and polyethylene glycol. Methoxy polyethylene glycol-epoetin beta decreases the efficacy of pegvisomant, pegnivacogin, and certolizumab pegol.","[[""pegvisomant"", ""increases"", ""adverse_effects""], [""pegvisomant"", ""decreases_efficacy_of"", ""methotrimeprazine""], [""pegvisomant"", ""decreases_efficacy_of"", ""isopropamide""], [""certolizumab_pegol"", ""exhibits"", ""immunosuppressive_activities""], [""certolizumab_pegol"", ""decreases_efficacy_of"", ""pegsunercept""], [""certolizumab_pegol"", ""decreases_efficacy_of"", ""polyethylene_glycol""], [""methoxy_polyethylene_glycol-epoetin_beta"", ""decreases_efficacy_of"", ""pegvisomant""], [""methoxy_polyethylene_glycol-epoetin_beta"", ""decreases_efficacy_of"", ""pegnivacogin""], [""methoxy_polyethylene_glycol-epoetin_beta"", ""decreases_efficacy_of"", ""certolizumab_pegol""]]","[[""pegvisomant"", ""increases"", ""adverse_effects""], [""pegvisomant"", ""decreases_efficacy_of"", ""methotrimeprazine""], [""pegvisomant"", ""decreases_efficacy_of"", ""isopropamide""], [""certolizumab_pegol"", ""has"", ""immunosuppressive_activities""], [""certolizumab_pegol"", ""decreases_efficacy_of"", ""pegsunercept""], [""certolizumab_pegol"", ""decreases_efficacy_of"", ""polyethylene_glycol""], [""methoxy_polyethylene_glycol-epoetin_beta"", ""decreases_efficacy_of"", ""pegvisomant""], [""methoxy_polyethylene_glycol-epoetin_beta"", ""decreases_efficacy_of"", ""pegnivacogin""], [""methoxy_polyethylene_glycol-epoetin_beta"", ""decreases_efficacy_of"", ""certolizumab_pegol""]]",1.0,1.0,0.9999999403953552,1.0,1.0,0.9998194361895192,0.9998374925705672,0.9998555489516154,0.9998736053326632,0.9998916617137116,0.9999097180947596,0.9999277744758076,0.9999458308568556,0.999963887237904,0.999981943618952,1.0,0.9840427326278334,0.9982909734725118,1,edge_replacement
373,"Squalane targets prelamin-a/c, a gene product of LMNA. LMNA is known to cause Malouf syndrome, lipodystrophy, and atypical Werner syndrome. Malouf syndrome presents phenotypes such as ptosis, while lipodystrophy shows phenotypes like neonatal onset, membranoproliferative glomerulonephritis, and abnormality of skeletal muscle fiber size.","The drug Glybomine B targets the serine/threonine-protein kinase NEK5. The gene NEK5 is a product of LMNA. LMNA is known to cause conditions such as Malouf syndrome, hyperparathyroidism, and Alstrom syndrome. Malouf syndrome presents with symptoms like ptosis, while hyperparathyroidism manifests with neonatal onset, poor motor coordination, and exudative retinal detachment.","[[""Squalane"", ""targets"", ""prelamin-a/c""], [""prelamin-a/c"", ""gene_product_of"", ""LMNA""], [""LMNA"", ""causes"", ""Malouf_syndrome""], [""LMNA"", ""causes"", ""lipodystrophy""], [""LMNA"", ""causes"", ""atypical_Werner_syndrome""], [""Malouf_syndrome"", ""presents"", ""ptosis""], [""lipodystrophy"", ""shows"", ""neonatal_onset""], [""lipodystrophy"", ""shows"", ""membranoproliferative_glomerulonephritis""], [""lipodystrophy"", ""shows"", ""abnormality_of_skeletal_muscle_fiber_size""]]","[[""Glybomine_B"", ""targets"", ""serine/threonine-protein_kinase_NEK5""], [""serine/threonine-protein_kinase_NEK5"", ""product_of"", ""NEK5""], [""NEK5"", ""product_of"", ""LMNA""], [""LMNA"", ""causes"", ""Malouf_syndrome""], [""LMNA"", ""causes"", ""hyperparathyroidism""], [""LMNA"", ""causes"", ""Alstrom_syndrome""], [""Malouf_syndrome"", ""presents"", ""ptosis""], [""hyperparathyroidism"", ""manifests"", ""neonatal_onset""], [""hyperparathyroidism"", ""manifests"", ""poor_motor_coordination""], [""hyperparathyroidism"", ""manifests"", ""exudative_retinal_detachment""]]",0.4658474953124562,0.0,0.5855807065963745,0.3019298199277709,0.4658474953124562,0.8614873797909437,0.8219233913430949,0.7823594028952463,0.7427954144473974,0.7032314259995487,0.6636674375517,0.6241034491038512,0.5845394606560024,0.5449754722081537,0.505411483760305,0.4658474953124562,0.7175529265461111,0.7119810862071521,0,node_replacement
374,"The drug Lurasidone increases neuropsychiatric effects, but decreases the efficacy of Amantadine and Levodopa. Paliperidone decreases the efficacy of Pramipexole, Entacapone, and Netoglitazone. Additionally, Benserazide decreases the efficacy of Paliperidone, Lurasidone, and Melperone.","The drug Lurasidone increases neuropsychiatric effects and decreases efficacy when used with amantadine and levodopa. Paliperidone decreases the efficacy of pramipexole, entacapone, and netoglitazone. Additionally, Benserazide reduces the efficacy of Paliperidone, Lurasidone, and Melperone.","[[""Lurasidone"", ""increases"", ""neuropsychiatric_effects""], [""Lurasidone"", ""decreases_efficacy_of"", ""Amantadine""], [""Lurasidone"", ""decreases_efficacy_of"", ""Levodopa""], [""Paliperidone"", ""decreases_efficacy_of"", ""Pramipexole""], [""Paliperidone"", ""decreases_efficacy_of"", ""Entacapone""], [""Paliperidone"", ""decreases_efficacy_of"", ""Netoglitazone""], [""Benserazide"", ""decreases_efficacy_of"", ""Paliperidone""], [""Benserazide"", ""decreases_efficacy_of"", ""Lurasidone""], [""Benserazide"", ""decreases_efficacy_of"", ""Melperone""]]","[[""Lurasidone"", ""increases"", ""neuropsychiatric_effects""], [""Lurasidone"", ""decreases_efficacy_when_used_with"", ""amantadine""], [""Lurasidone"", ""decreases_efficacy_when_used_with"", ""levodopa""], [""Paliperidone"", ""decreases_efficacy_of"", ""pramipexole""], [""Paliperidone"", ""decreases_efficacy_of"", ""entacapone""], [""Paliperidone"", ""decreases_efficacy_of"", ""netoglitazone""], [""Benserazide"", ""reduces_efficacy_of"", ""Paliperidone""], [""Benserazide"", ""reduces_efficacy_of"", ""Lurasidone""], [""Benserazide"", ""reduces_efficacy_of"", ""Melperone""]]",1.0,0.9999998807907104,1.0,1.0,1.0,0.9979350157332264,0.9981415141599038,0.9983480125865812,0.9985545110132584,0.998761009439936,0.9989675078666131,0.9991740062932906,0.999380504719968,0.9995870031466452,0.9997935015733228,1.0,0.9925466407123938,0.9865796899863746,1,edge_replacement
375,"Quetiapine increases the effect of reduced gastrointestinal motility and has a side effect of sleep disorder. Pindolol increases the efficacy of tirzepatide and is indicated for premature cardiac complex, while causing the side effect of muscle spasms. Tirzepatide decreases the efficacy of quetiapine and pasireotide, but increases the efficacy of clopamide.","Quetiapine, a medication, has a side effect of sleep disorder and decreases the effect of reduced gastrointestinal motility. Pindolol, another drug, increases the efficacy of tirzepatide and is indicated for premature cardiac complex. It also has a side effect of muscle spasms. Tirzepatide, on the other hand, decreases the efficacy of quetiapine and pasireotide, but increases the efficacy of clopamide.","[[""Quetiapine"", ""increases"", ""reduced_gastrointestinal_motility""], [""Quetiapine"", ""has_side_effect"", ""sleep_disorder""], [""Pindolol"", ""increases"", ""efficacy_of_tirzepatide""], [""Pindolol"", ""indicated_for"", ""premature_cardiac_complex""], [""Pindolol"", ""has_side_effect"", ""muscle_spasms""], [""Tirzepatide"", ""decreases"", ""efficacy_of_quetiapine""], [""Tirzepatide"", ""decreases"", ""efficacy_of_pasireotide""], [""Tirzepatide"", ""increases"", ""efficacy_of_clopamide""]]","[[""Quetiapine"", ""decreases"", ""reduced_gastrointestinal_motility""], [""Quetiapine"", ""has_side_effect"", ""sleep_disorder""], [""Pindolol"", ""increases"", ""efficacy_of_tirzepatide""], [""Pindolol"", ""indicated_for"", ""premature_cardiac_complex""], [""Pindolol"", ""has_side_effect"", ""muscle_spasms""], [""Tirzepatide"", ""decreases"", ""efficacy_of_quetiapine""], [""Tirzepatide"", ""decreases"", ""efficacy_of_pasireotide""], [""Tirzepatide"", ""increases"", ""efficacy_of_clopamide""]]",1.0,1.0,0.9999998807907104,1.0,1.0,0.9997154759465672,0.9997439283519104,0.9997723807572538,0.9998008331625968,0.9998292855679404,0.9998577379732836,0.9998861903786268,0.99991464278397,0.9999430951893136,0.9999715475946568,1.0,0.9994028562050672,0.9979999719632948,0,edge_replacement
376,"The drug tiotropium has several side effects including laryngitis, shock, and pharyngo-oral irritation. Additionally, the drug amobarbital can increase the efficacy of pregabalin while decreasing the efficacy of physostigmine, and can also cause nausea as a side effect. The enzyme aldose reductase is a gene product of AKR1B1. Furthermore, emodin decreases the efficacy of both amobarbital and tiotropium and targets aldose reductase.","The drug tiotropium is associated with several side effects including laryngitis, shock, and pharyngo-oral irritation. Additionally, the drug amobarbital can either increase the efficacy of pregabalin or decrease the efficacy of physostigmine, with a side effect of nausea. Moreover, aldose reductase is a gene product of AKR1B1. Emodin is known to decrease the efficacy of both amobarbital and tiotropium, and it targets aldose reductase.","[[""tiotropium"", ""has_side_effect"", ""laryngitis""], [""tiotropium"", ""has_side_effect"", ""shock""], [""tiotropium"", ""has_side_effect"", ""pharyngo-oral_irritation""], [""amobarbital"", ""increases_efficacy_of"", ""pregabalin""], [""amobarbital"", ""decreases_efficacy_of"", ""physostigmine""], [""amobarbital"", ""has_side_effect"", ""nausea""], [""aldose_reductase"", ""is_gene_product_of"", ""AKR1B1""], [""emodin"", ""decreases_efficacy_of"", ""amobarbital""], [""emodin"", ""decreases_efficacy_of"", ""tiotropium""], [""emodin"", ""targets"", ""aldose_reductase""]]","[[""tiotropium"", ""has_side_effect"", ""laryngitis""], [""tiotropium"", ""has_side_effect"", ""shock""], [""tiotropium"", ""has_side_effect"", ""pharyngo-oral_irritation""], [""amobarbital"", ""increases_efficacy_of"", ""pregabalin""], [""amobarbital"", ""decreases_efficacy_of"", ""physostigmine""], [""amobarbital"", ""has_side_effect"", ""nausea""], [""aldose_reductase"", ""is_gene_product_of"", ""AKR1B1""], [""emodin"", ""decreases_efficacy_of"", ""amobarbital""], [""emodin"", ""decreases_efficacy_of"", ""tiotropium""], [""emodin"", ""targets"", ""aldose_reductase""]]",1.0,1.0,1.0,1.0,1.0,0.9999999976326838,0.9999999978694154,0.9999999981061471,0.9999999983428788,0.9999999985796104,0.999999998816342,0.9999999990530736,0.9999999992898052,0.9999999995265368,0.9999999997632684,1.0,0.9999999782172116,0.9999999846921406,1,edge_deletion
377,"Zidovudine is known to increase the activity of the myelosuppressive activities and increase the effect of infection. However, it decreases the efficacy of the rabies virus inactivated antigen. This antigen, in turn, decreases the efficacy of tepoxalin, peficitinib, and trofosfamide. Tepoxalin also reduces the efficacy of candoxatril, rauwolfia serpentina root, and xipamide.","
The drug zidovudine increases the effect of infection but decreases the efficacy of rabies virus inactivated antigen and the myelosuppressive activities. Rabies virus inactivated antigen, in turn, decreases the efficacy of tepoxalin, peficitinib, and trofosfamide. Additionally, tepoxalin decreases the efficacy of candoxatril, rauwolfia serpentina root, and xipamide.","[[""Zidovudine"", ""increases"", ""myelosuppressive_activities""], [""Zidovudine"", ""increases"", ""effect_of_infection""], [""Zidovudine"", ""decreases"", ""rabies_virus_inactivated_antigen""], [""rabies_virus_inactivated_antigen"", ""decreases"", ""tepoxtalin""], [""rabies_virus_inactivated_antigen"", ""decreases"", ""peficitinib""], [""rabies_virus_inactivated_antigen"", ""decreases"", ""trofosfamide""], [""Tepoxalin"", ""reduces"", ""candoxatril""], [""Tepoxalin"", ""reduces"", ""rauwolfia_serpentina_root""], [""Tepoxalin"", ""reduces"", ""xipamide""]]","[[""Zidovudine"", ""increases"", ""effect_of_infection""], [""Zidovudine"", ""decreases"", ""rabies_virus_inactivated_antigen""], [""Zidovudine"", ""decreases"", ""myelosuppressive_activities""], [""rabies_virus_inactivated_antigen"", ""decreases"", ""tepoxtalin""], [""rabies_virus_inactivated_antigen"", ""decreases"", ""peficitinib""], [""rabies_virus_inactivated_antigen"", ""decreases"", ""trofosfamide""], [""Tepoxalin"", ""decreases"", ""candoxatril""], [""Tepoxalin"", ""decreases"", ""rauwolfia_serpentina_root""], [""Tepoxalin"", ""decreases"", ""xipamide""]]",1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,0.9968200182748392,0.9971380164473552,0.9974560146198714,0.9977740127923872,0.9980920109649036,0.9984100091374196,0.9987280073099356,0.9990460054824516,0.9993640036549678,0.999682001827484,1.0,0.9898429178306646,0.958638293923264,0,edge_replacement
378,"Ofloxacin increases the excretion rate. It also increases the efficacy of tolazamide, insulin beef, and insulin beef decreases the efficacy of prochlorperazine and amiloride but increases the efficacy of esatenolol. Tolazamide increases the efficacy of sulfacytine, which in turn increases the efficacy of albiglutide, 2,4-thiazolidinedione, and luseogliflozin. Tolazamide also has indications for decreasing blood glucose and side effects such as agranulocytosis. Prochlorperazine increases the effect of sedation.","Ofloxacin increases the activity of the excretion rate and the efficacy of tolazamide, insulin beef. Tolazamide, in turn, increases the efficacy of sulfacytine, which also enhances the efficacy of albiglutide, 2,4-thiazolidinedione, and luseogliflozin. Tolazamide is indicated to decrease blood glucose and may cause agranulocytosis as a side effect. Insulin beef decreases the efficacy of prochlorperazine and amiloride but increases the efficacy of esatenolol. Prochlorperazine, on the other hand, increases the effect of sedation.","[[""Ofloxacin"", ""increases"", ""excretion_rate""], [""Ofloxacin"", ""increases"", ""tolazamide""], [""Ofloxacin"", ""increases"", ""insulin_beef""], [""insulin_beef"", ""decreases"", ""prochlorperazine""], [""insulin_beef"", ""decreases"", ""amiloride""], [""insulin_beef"", ""increases"", ""esatenolol""], [""Tolazamide"", ""increases"", ""sulfacytine""], [""sulfacytine"", ""increases"", ""albiglutide""], [""sulfacytine"", ""increases"", ""2,4-thiazolidinedione""], [""sulfacytine"", ""increases"", ""luseogliflozin""], [""Tolazamide"", ""indication_for"", ""decreasing_blood_glucose""], [""Tolazamide"", ""side_effect"", ""agranulocytosis""], [""Prochlorperazine"", ""increases"", ""sedation""]]","[[""Ofloxacin"", ""increases"", ""excretion_rate""], [""Ofloxacin"", ""increases"", ""tolazamide""], [""Ofloxacin"", ""increases"", ""insulin_beef""], [""Tolazamide"", ""increases"", ""sulfacytine""], [""sulfacytine"", ""increases"", ""albiglutide""], [""sulfacytine"", ""increases"", ""2,4-thiazolidinedione""], [""sulfacytine"", ""increases"", ""luseogliflozin""], [""Tolazamide"", ""indication_for"", ""decreasing_blood_glucose""], [""Tolazamide"", ""side_effect"", ""agranulocytosis""], [""insulin_beef"", ""decreases"", ""prochlorperazine""], [""insulin_beef"", ""decreases"", ""amiloride""], [""insulin_beef"", ""increases"", ""esatenolol""], [""Prochlorperazine"", ""increases"", ""sedation""]]",1.0,1.0,0.9999999403953552,1.0,1.0,0.9999999076338946,0.9999999168705052,0.9999999261071156,0.999999935343726,0.9999999445803368,0.9999999538169472,0.999999963053558,0.9999999722901683,0.9999999815267788,0.9999999907633894,1.0,0.9999999926640436,0.9999999881560449,1,edge_replacement
379,"Norfenefrine is known to decrease the efficacy of droperidol, celiprolol, and tertatolol. Additionally, celiprolol decreases the efficacy of lisdexamfetamine and ephedra sinica root, while also having the side effect of sleep disturbance. Tertatolol, on the other hand, increases the efficacy of nn344 and gosogliptin but decreases the efficacy of amitraz. Lastly, droperidol targets the alpha-1a adrenergic receptor and decreases the efficacy of phenglutarimide.","Norfenefrine decreases the efficacy of droperidol, celiprolol, and tertatolol. Celiprolol, in turn, decreases the efficacy of lisdexamfetamine and ephedra sinica root, causing sleep disturbance as a side effect. Tertatolol increases the efficacy of nn344 and gosogliptin but decreases the efficacy of amitraz. Droperidol targets the alpha-1a adrenergic receptor and decreases the efficacy of phenglutarimide.","[[""Norfenefrine"", ""decreases_efficacy_of"", ""droperidol""], [""Norfenefrine"", ""decreases_efficacy_of"", ""celiprolol""], [""Norfenefrine"", ""decreases_efficacy_of"", ""tertatolol""], [""celiprolol"", ""decreases_efficacy_of"", ""lisdexamfetamine""], [""celiprolol"", ""decreases_efficacy_of"", ""ephedra_sinica_root""], [""celiprolol"", ""has_side_effect"", ""sleep_disturbance""], [""tertatolol"", ""increases_efficacy_of"", ""nn344""], [""tertatolol"", ""increases_efficacy_of"", ""gosogliptin""], [""tertatolol"", ""decreases_efficacy_of"", ""amitraz""], [""droperidol"", ""targets"", ""alpha-1a_adrenergic_receptor""], [""droperidol"", ""decreases_efficacy_of"", ""phenglutarimide""]]","[[""Norfenefrine"", ""decreases_efficacy_of"", ""droperidol""], [""Norfenefrine"", ""decreases_efficacy_of"", ""celiprolol""], [""Norfenefrine"", ""decreases_efficacy_of"", ""tertatolol""], [""celiprolol"", ""decreases_efficacy_of"", ""lisdexamfetamine""], [""celiprolol"", ""decreases_efficacy_of"", ""ephedra_sinica_root""], [""celiprolol"", ""has_side_effect"", ""sleep_disturbance""], [""tertatolol"", ""increases_efficacy_of"", ""nn344""], [""tertatolol"", ""increases_efficacy_of"", ""gosogliptin""], [""tertatolol"", ""decreases_efficacy_of"", ""amitraz""], [""droperidol"", ""targets"", ""alpha-1a_adrenergic_receptor""], [""droperidol"", ""decreases_efficacy_of"", ""phenglutarimide""]]",1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,0.999999998145404,0.9999999983308636,0.9999999985163232,0.9999999987017828,0.9999999988872424,0.999999999072702,0.9999999992581616,0.9999999994436212,0.9999999996290808,0.9999999998145404,1.0,1.0,0.9999999880221058,1,node_removal
380,"The drug fentanyl decreases the activity of effectiveness, decreases the efficacy of mineral oil, and affects lymphocyte antigen 96. Mineral oil, in turn, decreases the efficacy of hydromorphone, diamorphine, and penfluridol. Lastly, lymphocyte antigen 96 causes the condition psoriasis.","Fentanyl decreases the activity of effectiveness and decreases the efficacy of mineral oil. Fentanyl affects lymphocyte antigen 96, which in turn causes the condition psoriasis. Mineral oil also decreases the efficacy of hydromorphone, diamorphine, and penfluridol.","[[""fentanyl"", ""decreases"", ""activity_of_effectiveness""], [""fentanyl"", ""decreases"", ""efficacy_of_mineral_oil""], [""fentanyl"", ""affects"", ""lymphocyte_antigen_96""], [""mineral_oil"", ""decreases"", ""efficacy_of_hydromorphone""], [""mineral_oil"", ""decreases"", ""efficacy_of_diamorphine""], [""mineral_oil"", ""decreases"", ""efficacy_of_penfluridol""], [""lymphocyte_antigen_96"", ""causes"", ""psoriasis""]]","[[""fentanyl"", ""decreases"", ""activity_of_effectiveness""], [""fentanyl"", ""decreases"", ""efficacy_of_mineral_oil""], [""fentanyl"", ""affects"", ""lymphocyte_antigen_96""], [""lymphocyte_antigen_96"", ""causes"", ""psoriasis""], [""mineral_oil"", ""decreases"", ""efficacy_of_hydromorphone""], [""mineral_oil"", ""decreases"", ""efficacy_of_diamorphine""], [""mineral_oil"", ""decreases"", ""efficacy_of_penfluridol""]]",1.0,0.9999998807907104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,edge_replacement
