id,question,gold_answer,llm_answer,kg_gold,kg_llm,kg_context,gold_similarity,context_similarity
378,Extracranial Venous abnormalities: A true pathological finding in patients with multiple sclerosis or an anatomical variant?,It is common to have stenoses and asymmetry of the IJVs as well as prominence of the collateral veins of the neck in patients without MS. These findings are in contrast to prior reports suggesting collateral venous drainage is rare except in MS patients.,"The extracranial venous anatomy with contrast-enhanced MR venogram (CE-MRV) in patients without multiple sclerosis (MS) reveals various abnormalities, including asymmetry and stenosis of the jugular veins and prominence of collateral veins. These findings are not uncommon and should be considered normal variants in this population.","[[""IJVs"", ""have"", ""stenoses""], [""IJVs"", ""have"", ""asymmetry""], [""collateral_veins_of_the_neck"", ""have"", ""prominence""], [""patients_without_MS"", ""have"", ""stenoses_of_IJVs""], [""patients_without_MS"", ""have"", ""asymmetry_of_IJVs""], [""patients_without_MS"", ""have"", ""prominence_of_collateral_veins""], [""prior_reports"", ""suggest"", ""collateral_venous_drainage_is_rare""], [""MS_patients"", ""have"", ""collateral_venous_drainage""], [""collateral_venous_drainage"", ""is_rare"", ""except_in_MS_patients""]]","[[""extracranial_venous_anatomy"", ""reveals"", ""abnormalities""], [""CE-MRV"", ""reveals"", ""abnormalities""], [""patients_without_MS"", ""have"", ""asymmetry_of_jugular_veins""], [""patients_without_MS"", ""have"", ""stenosis_of_jugular_veins""], [""patients_without_MS"", ""have"", ""prominence_of_collateral_veins""], [""asymmetry_and_stenosis"", ""are"", ""normal_variants""], [""collateral_veins"", ""are"", ""normal_variants""], [""findings"", ""are"", ""not_uncommon""]]","[[""extracranial_venous_anatomy"", ""evaluated_with"", ""CE-MRV""], [""CE-MRV"", ""used_to"", ""assess_venous_anomalies""], [""patients_without_MS"", ""recruited"", ""for_study""], [""patients_without_MS"", ""aged"", ""18-60_years""], [""patients_without_MS"", ""referred_for"", ""contrast-enhanced_MRI""], [""CE-MRV"", ""performed_from"", ""skull_base""], [""CE-MRV"", ""performed_to"", ""mediastinum""], [""CE-MRV"", ""performed_on"", ""3T_scanner""], [""exclusion_criteria"", ""include"", ""prior_neck_radiation""], [""exclusion_criteria"", ""include"", ""neck_surgery""], [""exclusion_criteria"", ""include"", ""neck/mediastinal_masses""], [""exclusion_criteria"", ""include"", ""significant_cardiac_or_pulmonary_disease""], [""neuroradiologists"", ""evaluated"", ""studies""], [""neuroradiologists"", ""documented"", ""asymmetry_and_stenosis""], [""IJVs"", ""have"", ""asymmetry""], [""IJVs"", ""have"", ""stenosis""], [""asymmetry_of_IJVs"", ""found_in"", ""75%_of_subjects""], [""stenosis_in_IJVs"", ""found_with"", ""fair_agreement""], [""most_stenoses"", ""located_in"", ""upper_IJV_segments""], [""extracranial_collateral_veins"", ""have"", ""prominence""], [""external_jugular_veins"", ""have"", ""prominence""]]",0.5606429811822461,0.558656740945446
379,Is the Quantification of Antigen-Specific Basophil Activation a Useful Tool for Monitoring Oral Tolerance Induction in Children With Egg Allergy?,Food tolerance induction is a specific process for each food that can be mediated by immunologic changes such as a decrease in specific IgE values and in specific and spontaneous basophil activation.,"Yes, the quantification of antigen-specific basophil activation is a useful tool for monitoring oral tolerance induction in children with egg allergy. The decrease in antigen-specific activation with egg white, ovalbumin, and ovomucoid was observed at the 2 lowest concentrations used.","[[""Food_tolerance_induction"", ""mediated_by"", ""immunologic_changes""], [""Immunologic_changes"", ""include"", ""decrease_in_specific_IgE_values""], [""Immunologic_changes"", ""include"", ""decrease_in_specific_basophil_activation""], [""Immunologic_changes"", ""include"", ""decrease_in_spontaneous_basophil_activation""]]","[[""Antigen-specific_basophil_activation"", ""quantification"", ""useful_tool""], [""Useful_tool"", ""for"", ""monitoring_oral_tolerance_induction""], [""Monitoring_oral_tolerance_induction"", ""in"", ""children_with_egg_allergy""], [""Antigen-specific_basophil_activation"", ""decrease_with"", ""egg_white""], [""Antigen-specific_basophil_activation"", ""decrease_with"", ""ovalbumin""], [""Antigen-specific_basophil_activation"", ""decrease_with"", ""ovomucoid""], [""Egg_white"", ""concentration_used"", ""2_lowest_concentrations""], [""Ovalbumin"", ""concentration_used"", ""2_lowest_concentrations""], [""Ovomucoid"", ""concentration_used"", ""2_lowest_concentrations""]]","[[""Study"", ""aim"", ""assess_modifications_in_baseline""], [""Assess_modifications_in_baseline"", ""of"", ""specific_IgE""], [""Assess_modifications_in_baseline"", ""of"", ""anti-IgE""], [""Assess_modifications_in_baseline"", ""of"", ""antigen-specific-mediated_basophil_activation""], [""Egg-allergic_children"", ""number"", ""28""], [""Egg-allergic_children"", ""completed"", ""specific_oral_tolerance_induction_with_egg""], [""Specific_oral_tolerance_induction_with_egg"", ""result"", ""decrease_in_antigen-specific_activation""], [""Specific_oral_tolerance_induction_with_egg"", ""result"", ""decrease_in_specific_IgE_values""], [""Egg_white"", ""used_in"", ""basophil_activation_test""], [""Ovalbumin"", ""used_in"", ""basophil_activation_test""], [""Ovomucoid"", ""used_in"", ""basophil_activation_test""], [""Basophil_activation_test"", ""performed_in"", ""all_28_children""], [""Specific_IgE_determinations"", ""performed_in"", ""all_28_children""], [""Antigen-specific_activation"", ""decrease_at"", ""2_lowest_concentrations""], [""2_lowest_concentrations"", ""value"", ""5_and_0.05_ng/mL""], [""Baseline_activation"", ""higher_in"", ""patients_with_multiple_food_allergies""], [""Baseline_activation"", ""higher_in"", ""patients_with_anaphylaxis_during_SOTI""], [""Baseline_activation"", ""decrease_after"", ""completion_of_SOTI""], [""Specific_IgE_values"", ""decrease_after"", ""tolerance_induction""], [""Tolerance_induction"", ""result"", ""decrease_in_specific_IgE_values_for_egg_white""], [""Tolerance_induction"", ""result"", ""decrease_in_specific_IgE_values_for_ovalbumin""], [""Tolerance_induction"", ""result"", ""decrease_in_specific_IgE_values_for_ovomucoid""]]",0.3486785195665082,0.5480046225576574
380,Is Microarray Analysis Really Useful and Sufficient to Diagnose Nut Allergy in the Mediterranean Area?,The diagnostic performance of ISAC was adequate for hazelnut and walnut allergy but not for peanut allergy. sIgE sensitivity against Ara h 9 in ISAC needs to be improved.,"No, the text does not provide information about the usefulness and sufficiency of microarray analysis to diagnose nut allergy in the Mediterranean area, therefore I cannot answer this question.","[[""ISAC"", ""diagnostic_performance"", ""hazelnut_allergy""], [""ISAC"", ""diagnostic_performance"", ""walnut_allergy""], [""ISAC"", ""not_adequate_for"", ""peanut_allergy""], [""ISAC"", ""needs_improvement"", ""sIgE_sensitivity""], [""sIgE_sensitivity"", ""against"", ""Ara_h_9""]]","[[""text"", ""does_not_provide"", ""information""], [""information"", ""about"", ""usefulness_of_microarray_analysis""], [""usefulness_of_microarray_analysis"", ""for"", ""diagnosing_nut_allergy""], [""diagnosing_nut_allergy"", ""in"", ""Mediterranean_area""], [""Mediterranean_area"", ""not_provided"", ""information""]]","[[""component-based_diagnosis"", ""used_in"", ""food_allergy""], [""component-based_diagnosis"", ""not_evaluated_in"", ""nut_allergy""], [""ISAC_112"", ""measures"", ""sIgE""], [""sIgE"", ""in"", ""peanut-allergic_patients""], [""sIgE"", ""in"", ""hazelnut-allergic_patients""], [""sIgE"", ""in"", ""walnut-allergic_patients""], [""ImmunoCAP"", ""measures"", ""sIgE""], [""ImmunoCAP"", ""used_in"", ""patients_with_negative_ISAC_results""], [""sIgE"", ""against"", ""Ara_h_9""], [""sIgE"", ""against"", ""Cora_8""], [""sIgE"", ""against"", ""Jug_r_3""], [""Ara_h_9"", ""associated_with"", ""peanut_allergy""], [""Cora_8"", ""associated_with"", ""hazelnut_allergy""], [""Jug_r_3"", ""associated_with"", ""walnut_allergy""], [""LTP-sensitized_patients"", ""have"", ""positive_skin_prick_test""], [""LTP-sensitized_patients"", ""have"", ""sIgE_to_LTP-enriched_extract""], [""ISAC"", ""did_not_detect_sIgE"", ""in_peanut-allergic_patients""], [""ISAC"", ""did_not_detect_sIgE"", ""in_hazelnut-allergic_patients""], [""ISAC"", ""did_not_detect_sIgE"", ""in_walnut-allergic_patients""], [""ImmunoCAP"", ""detected_sIgE"", ""in_peanut-allergic_patients""], [""ImmunoCAP"", ""detected_sIgE"", ""in_hazelnut-allergic_patients""], [""ImmunoCAP"", ""detected_sIgE"", ""in_walnut-allergic_patients""], [""Ara_h_9_sIgE"", ""detected_by_ImmunoCAP"", ""in_peach_LTP-sensitized_patients""], [""Ara_h_9_sIgE"", ""detected_by_ISAC"", ""in_peach_LTP-sensitized_patients""], [""Cora_8_sIgE"", ""detected_by_ImmunoCAP"", ""in_patients""], [""Cora_8_sIgE"", ""detected_by_ISAC"", ""in_patients""], [""Jug_r_3_sIgE"", ""detected_by_ImmunoCAP"", ""in_patients""], [""Jug_r_3_sIgE"", ""detected_by_ISAC"", ""in_patients""]]",0.29221208789655245,0.32938154228972794
381,Urinalysis: The Automated Versus Manual Techniques; Is It Time To Change?,Automation of urinalysis decreases observer-associated variation and offers prompt competitive results when standardized for screening away from the borderline cutoffs.,"The H800-FUSIOO automatic urine sediment analyzer is a competitive substitute for manual urinalysis in laboratories of central hospitals. However, operator interference is still necessary at the critical cutoff values due to poor agreement on granular casts and within-run precision on proteins.","[[""Automation_of_urinalysis"", ""decreases"", ""observer-associated_variation""], [""Automation_of_urinalysis"", ""offers"", ""prompt_competitive_results""], [""Standardized_screening"", ""away_from"", ""borderline_cutoffs""], [""Automation_of_urinalysis"", ""standardized_for"", ""screening""]]","[[""H800-FUSIOO_automatic_urine_sediment_analyzer"", ""is"", ""competitive_substitute""], [""H800-FUSIOO_automatic_urine_sediment_analyzer"", ""substitutes_for"", ""manual_urinalysis""], [""Manual_urinalysis"", ""performed_in"", ""laboratories_of_central_hospitals""], [""H800-FUSIOO_automatic_urine_sediment_analyzer"", ""used_in"", ""laboratories_of_central_hospitals""], [""Operator_interference"", ""necessary_at"", ""critical_cutoff_values""], [""Poor_agreement"", ""on"", ""granular_casts""], [""Poor_within-run_precision"", ""on"", ""proteins""]]","[[""Urinalysis"", ""is"", ""third_major_test""], [""Urinalysis"", ""performed_in"", ""clinical_laboratory""], [""Manual_technique"", ""has"", ""imprecision""], [""Automated_test"", ""is"", ""rapid_reliable""], [""H800-FUSIOO_automatic_urine_sediment_analyzer"", ""compared_to"", ""manual_urinalysis_technique""], [""H800-FUSIOO_automatic_urine_sediment_analyzer"", ""potential"", ""competitive_substitute""], [""Urine_samples"", ""examined_by"", ""H800-FUSIOO_automatic_urine_sediment_analyzer""], [""Urine_samples"", ""examined_by"", ""manual_urinalysis_technique""], [""Agreement"", ""ranged_from"", ""excellent_to_good""], [""Agreement"", ""except_for"", ""granular_casts""], [""Auto-analyzer"", ""has"", ""within-run_precision""], [""Proteins"", ""has"", ""poor_within-run_precision""], [""Operator_interference"", ""necessary_at"", ""critical_cutoff_values""], [""RBCs"", ""mean_value"", ""69.8""], [""RBCs"", ""standard_deviation"", ""3.95""], [""RBCs"", ""C.V."", ""5.7""], [""WBCs"", ""mean_value"", ""38.9""], [""WBCs"", ""standard_deviation"", ""1.9""], [""WBCs"", ""C.V."", ""4.9""]]",0.3343938446348842,0.7408073331974463
382,Are Global Coagulation and Platelet Parameters Useful Markers for Predicting Late-Onset Neonatal Sepsis?,"PT has a potential to be an additional indicator for neonatal sepsis, the combined use of PT and other markers such as CRP should be considered in the early diagnosis of neonatal sepsis.","Yes, global coagulation and platelet parameters can be useful markers for predicting late-onset neonatal sepsis. MPV, PDW, PT, and CRP values were increased while PLT decreased significantly in sepsis patients. PT and PLT were better than PDW and MPV for the diagnosis of sepsis. Combining PT (17.85 s) and CRP (8.5 mg/L) can enhance the diagnostic accuracy of sepsis.","[[""PT"", ""potential_indicator_for"", ""neonatal_sepsis""], [""PT"", ""combined_with"", ""CRP""], [""PT"", ""used_for"", ""early_diagnosis_of_neonatal_sepsis""], [""CRP"", ""used_for"", ""early_diagnosis_of_neonatal_sepsis""]]","[[""global_coagulation"", ""useful_marker_for"", ""late-onset_neonatal_sepsis""], [""platelet_parameters"", ""useful_marker_for"", ""late-onset_neonatal_sepsis""], [""MPV"", ""increased_in"", ""sepsis_patients""], [""PDW"", ""increased_in"", ""sepsis_patients""], [""PT"", ""increased_in"", ""sepsis_patients""], [""CRP"", ""increased_in"", ""sepsis_patients""], [""PLT"", ""decreased_in"", ""sepsis_patients""], [""PT"", ""better_than"", ""PDW""], [""PT"", ""better_than"", ""MPV""], [""PLT"", ""better_than"", ""PDW""], [""PLT"", ""better_than"", ""MPV""], [""PT"", ""combined_with"", ""CRP""], [""PT"", ""value"", ""17.85_s""], [""CRP"", ""value"", ""8.5_mg/L""], [""PT_and_CRP"", ""enhance"", ""diagnostic_accuracy_of_sepsis""]]","[[""neonatal_sepsis"", ""difficult_to_diagnose"", ""nonspecific_clinical_presentation""], [""inflammation"", ""activate"", ""coagulation""], [""coagulation"", ""activate"", ""inflammation""], [""coagulation_activation"", ""occur_in"", ""early_phase_of_sepsis""], [""study"", ""investigate"", ""platelet_parameters""], [""study"", ""investigate"", ""coagulation_parameters""], [""study"", ""include"", ""650_patients""], [""Group_I"", ""include"", ""330_proven_sepsis_cases""], [""Group_I"", ""include"", ""160_clinical_sepsis_cases""], [""Group_II"", ""include"", ""160_control_group""], [""platelet_count"", ""measured"", ""patients""], [""mean_platelet_volume"", ""measured"", ""patients""], [""platelet_distribution_width"", ""measured"", ""patients""], [""thrombocytocrit"", ""measured"", ""patients""], [""prothrombin_time"", ""measured"", ""patients""], [""activated_partial_thromboplastin_time"", ""measured"", ""patients""], [""parameters"", ""determined_before"", ""diagnosis_of_sepsis""], [""ROC_curves"", ""analyze"", ""determine_optimal_thresholds""], [""MPV"", ""increased_in"", ""sepsis_patients""], [""PDW"", ""increased_in"", ""sepsis_patients""], [""PT"", ""increased_in"", ""sepsis_patients""], [""CRP"", ""increased_in"", ""sepsis_patients""], [""PLT"", ""decreased_in"", ""sepsis_patients""], [""PT"", ""better_than"", ""PDW""], [""PT"", ""better_than"", ""MPV""], [""PLT"", ""better_than"", ""PDW""], [""PLT"", ""better_than"", ""MPV""], [""PT"", ""combined_with"", ""CRP""], [""PT"", ""value"", ""17.85_s""], [""CRP"", ""value"", ""8.5_mg/L""], [""PT_and_CRP"", ""enhance"", ""diagnostic_accuracy_of_sepsis""], [""PT_and_CRP"", ""sensitivity"", ""77.9%""], [""PT_and_CRP"", ""specificity"", ""83.1%""], [""PT_and_CRP"", ""positive_predictive_value"", ""58.2%""], [""PT_and_CRP"", ""negative_predictive_value"", ""92.6%""]]",0.4636799057144852,0.9039325955947184
383,Should Transcatheter Aortic Valve Replacement Be Performed in Nonagenarians?,"In current U.S. clinical practice, approximately 16% of patients undergoing TAVR are ���90 years of age. Although 30-day and 1-year mortality rates were statistically higher compared with younger patients undergoing TAVR, the absolute and relative differences were clinically modest. TAVR also improves quality of life to the same degree in nonagenarians as in younger patients. These data support safety and efficacy of TAVR in select very elderly patients.","Although nonagenarians have a higher mortality rate, they have similar ratios of observed to expected rates of death and similar rates of stroke, valve reintervention, and myocardial infarction to younger patients undergoing TAVR. Therefore, the decision of whether or not to perform TAVR in nonagenarians should be made on a case-by-case basis, taking into account the individual's overall health and comorbidities.","[[""TAVR"", ""performed_on"", ""patients_���90_years""], [""patients_���90_years"", ""percentage_of"", ""16%""], [""TAVR"", ""improves"", ""quality_of_life""], [""younger_patients"", ""comparison_to"", ""nonagenarians""], [""TAVR"", ""supports"", ""safety_and_efficacy""], [""nonagenarians"", ""age_group"", ""���90_years""], [""TAVR"", ""outcome"", ""clinically_modest""], [""TAVR"", ""benefits"", ""nonagenarians""]]","[[""nonagenarians"", ""mortality_rate"", ""higher""], [""nonagenarians"", ""comparison_to"", ""younger_patients""], [""TAVR"", ""decision_to_perform"", ""case-by-case_basis""], [""nonagenarians"", ""health_considerations"", ""overall_health_and_comorbidities""], [""TAVR"", ""risks_and_benefits"", ""individualized""], [""nonagenarians"", ""stroke_rate"", ""similar_to_younger_patients""], [""nonagenarians"", ""valve_reintervention_rate"", ""similar_to_younger_patients""], [""nonagenarians"", ""myocardial_infarction_rate"", ""similar_to_younger_patients""]]","[[""TAVR"", ""study_on"", ""very_elderly_patients""], [""Society_of_Thoracic_Surgeons/American_College_of_Cardiology_TVT_Registry"", ""data_source"", ""TAVR_outcomes""], [""TAVR"", ""outcomes_compared"", ""nonagenarians_vs_younger_patients""], [""patients"", ""age_group"", ""���90_years""], [""patients"", ""age_group"", ""<90_years""], [""TAVR"", ""performed_on"", ""24,025_patients""], [""participating_hospitals"", ""number"", ""329""], [""nonagenarians"", ""percentage_of"", ""15.7%""], [""TAVR"", ""mortality_rate"", ""30-day""], [""TAVR"", ""mortality_rate"", ""1-year""], [""nonagenarians"", ""mortality_rate"", ""8.8%""], [""younger_patients"", ""mortality_rate"", ""5.9%""], [""nonagenarians"", ""Society_of_Thoracic_Surgeons_Predicted_Risk_of_Operative_Mortality_score"", ""10.9%""], [""younger_patients"", ""Society_of_Thoracic_Surgeons_Predicted_Risk_of_Operative_Mortality_score"", ""8.1%""], [""Kansas_City_Cardiomyopathy_Questionnaire"", ""used_to_assess"", ""quality_of_life""], [""nonagenarians"", ""Kansas_City_Cardiomyopathy_Questionnaire_score"", ""lower_at_30_days""], [""nonagenarians"", ""Kansas_City_Cardiomyopathy_Questionnaire_score"", ""no_significant_difference_at_1_year""]]",0.5858883911126755,0.4717595682870277
384,Dual therapy with peg-interferon and ribavirin in thalassemia major patients with chronic HCV infection: Is there still an indication?,"Dual therapy in TM patients with chronic HCV infection is efficacious in patients with the best virological, genetic and clinical predictors. Patients with cirrhosis have an increased risk of worsening liver or heart disease.","Despite the high risk of side effects and potential complications, peg-interferon and ribavirin therapy remains an effective treatment option for achieving sustained virological response (SVR) in thalassemia major (TM) patients with chronic hepatitis C virus (HCV) infection.","[[""Dual_therapy"", ""efficacious_in"", ""TM_patients_with_chronic_HCV_infection""], [""TM_patients_with_chronic_HCV_infection"", ""have"", ""best_virological_predictors""], [""TM_patients_with_chronic_HCV_infection"", ""have"", ""best_genetic_predictors""], [""TM_patients_with_chronic_HCV_infection"", ""have"", ""best_clinical_predictors""], [""Patients_with_cirrhosis"", ""have"", ""increased_risk_of_worsening_liver_disease""], [""Patients_with_cirrhosis"", ""have"", ""increased_risk_of_worsening_heart_disease""]]","[[""Peg-interferon_and_ribavirin_therapy"", ""effective_treatment_option_for"", ""TM_patients_with_chronic_HCV_infection""], [""Peg-interferon_and_ribavirin_therapy"", ""has"", ""high_risk_of_side_effects""], [""Peg-interferon_and_ribavirin_therapy"", ""has"", ""potential_complications""], [""Peg-interferon_and_ribavirin_therapy"", ""achieves"", ""sustained_virological_response_in_T���_patients""]]","[[""Iron_overload"", ""leads_to"", ""chronic_liver_damage_in_T��_patients""], [""HCV_infection"", ""leads_to"", ""chronic_liver_damage_in_T��_patients""], [""Iron_overload_and_HCV_infection"", ""together_lead_to"", ""chronic_liver_damage_in_T��_patients""], [""Viral_factors"", ""influence"", ""sustained_virological_response_after_peg-interferon_and_ribavirin_therapy""], [""Genetic_factors"", ""influence"", ""sustained_virological_response_after_peg-interferon_and_ribavirin_therapy""], [""Disease_factors"", ""influence"", ""sustained_virological_response_after_peg-interferon_and_ribavirin_therapy""], [""CC_allele_of_IL28B_SNP"", ""associated_with"", ""sustained_virological_response""], [""Rapid_virologic_response"", ""associated_with"", ""sustained_virological_response""], [""TM_patients"", ""treated_in"", ""Italian_centers""], [""TM_patients"", ""have"", ""chronic_hepatitis""], [""TM_patients"", ""have"", ""cirrhosis""], [""TM_patients"", ""have"", ""naive_status""], [""TM_patients"", ""have"", ""previously_treated_with_interferon_alone_status""], [""Decompensation_of_liver_or_heart_disease"", ""observed_in"", ""TM_patients_with_cirrhosis""], [""Patients"", ""increased"", ""blood_transfusions""]]",0.30580092426401567,0.4753965941952029
385,Can HbA1c detect undiagnosed diabetes in acute medical hospital admissions?,HbA1c can play a diagnostic role in acute medicine as it diagnosed another 2% of admissions with diabetes but the discrepancy in sensitivity shows that it does not reflect transient/acute hyperglycaemia resulting from the acute medical event.,"HbA1c can detect undiagnosed diabetes in acute medical hospital admissions, but its sensitivity is lower than primary care patients.","[[""HbA1c"", ""plays_role_in"", ""diagnostic_role""], [""HbA1c"", ""diagnosed"", ""2%_of_admissions_with_diabetes""], [""HbA1c"", ""does_not_reflect"", ""transient_hyperglycaemia""], [""HbA1c"", ""does_not_reflect"", ""acute_hyperglycaemia""], [""HbA1c"", ""does_not_reflect"", ""acute_medical_event""]]","[[""HbA1c"", ""can_detect"", ""undiagnosed_diabetes""], [""HbA1c"", ""detects_in"", ""acute_medical_hospital_admissions""], [""HbA1c"", ""has_lower_sensitivity_than"", ""primary_care_patients""]]","[[""Irish_regional_hospital"", ""admitted"", ""2061_white_Caucasians""], [""2061_white_Caucasians"", ""aged"", ""more_than_18_years""], [""1/7_physicians"", ""admitted"", ""2061_white_Caucasians""], [""those_with_diabetes_symptoms"", ""underwent"", ""OGTT""], [""those_with_diabetes_symptoms"", ""underwent"", ""HbA1c""], [""OGTT"", ""concurrent_with"", ""HbA1c""], [""representative_subgroup"", ""had"", ""148_participants""], [""primary_care_patients"", ""had"", ""108_participants""], [""diabetes"", ""diagnosed_in"", ""1%_of_admissions""], [""pre-existing_diabetes"", ""present_in"", ""19%_of_admissions""], [""possible_diabetes_symptoms"", ""identified_in"", ""19%_of_admissions""], [""HbA1c"", ""similar_to"", ""primary_care_patients""], [""HbA1c"", ""lower_than"", ""those_diagnosed_on_admission""], [""fasting_plasma_glucose"", ""similar_to"", ""primary_care_patients""], [""fasting_plasma_glucose"", ""lower_than"", ""2hPG""], [""2hPG"", ""higher_than"", ""primary_care_patients""], [""HbA1c"", ""identified_diabetes_in"", ""10%_of_participants""], [""OGTT"", ""confirmed_diabetes_in"", ""14_participants""], [""HbA1c"", ""had_specificity"", ""99%""], [""HbA1c"", ""had_sensitivity"", ""38%""], [""HbA1c"", ""had_specificity_similar_to"", ""primary_care""], [""HbA1c"", ""had_sensitivity_lower_than"", ""primary_care""]]",0.6222296537925998,0.6179393289753965
386,Is MRI helpful in assessing the distance of the tumour from the internal os in patients with cervical cancer below FIGO Stage IB2?,"MRI has high specificity, NPV, and accuracy in detecting tumour from the IO, making MRI suitable for treatment planning in patients desiring trachelectomy to preserve fertility.","Yes, MRI is helpful in assessing the distance of the tumour from the internal os in patients with cervical cancer below FIGO Stage IB2. The sensitivity, specificity, PPV, NPV, and accuracy of MRI in assessing the distance of the tumour from the internal os are high, making it a valuable tool for guiding treatment decisions.","[[""MRI"", ""has"", ""high_specificity""], [""MRI"", ""has"", ""high_NPV""], [""MRI"", ""has"", ""high_accuracy""], [""MRI"", ""used_for"", ""detecting_tumour""], [""MRI"", ""used_for"", ""treatment_planning""], [""tumour"", ""located_in"", ""IO""], [""trachelectomy"", ""purpose"", ""preserving_fertility""], [""MRI"", ""suitable_for"", ""trachelectomy""]]","[[""MRI"", ""helpful_in"", ""assessing_distance""], [""distance"", ""between"", ""tumour""], [""distance"", ""and"", ""internal_os""], [""MRI"", ""has"", ""high_sensitivity""], [""MRI"", ""has"", ""high_specificity""], [""MRI"", ""has"", ""high_PPV""], [""MRI"", ""has"", ""high_NPV""], [""MRI"", ""has"", ""high_accuracy""], [""MRI"", ""used_for"", ""guiding_treatment_decisions""], [""tumour"", ""located_in"", ""cervical_cancer""], [""cervical_cancer"", ""stage"", ""FIGO_Stage_IB2""]]","[[""database_search"", ""yielded"", ""79_women""], [""women"", ""have"", ""early-stage_cervical_cancer""], [""women"", ""underwent"", ""radical_hysterectomy""], [""women"", ""underwent"", ""preoperative_MRI""], [""MRI"", ""used_for"", ""assessment""], [""assessment"", ""of"", ""IO_involvement""], [""IO_involvement"", ""less_than_or_equal_to"", ""5_mm""], [""IO_involvement"", ""greater_than"", ""5_mm""], [""MRI"", ""has"", ""sensitivity""], [""MRI"", ""has"", ""specificity""], [""MRI"", ""has"", ""PPV""], [""MRI"", ""has"", ""NPV""], [""MRI"", ""has"", ""accuracy""], [""subset_analysis"", ""included"", ""patients""], [""patients"", ""considered_for"", ""radical_trachelectomy""], [""MRI"", ""predicts"", ""distance_between_tumour_and_IO""], [""distance_between_tumour_and_IO"", ""less_than_or_equal_to"", ""5_mm""], [""MRI"", ""has"", ""73_percent_sensitivity""], [""MRI"", ""has"", ""98.3_percent_specificity""], [""MRI"", ""has"", ""95_percent_PPV""], [""MRI"", ""has"", ""88.1_percent_NPV""], [""MRI"", ""has"", ""89.8_percent_accuracy""], [""MRI"", ""has"", ""81.8_percent_sensitivity_in_subset_analysis""], [""MRI"", ""has"", ""93.2_percent_specificity_in_subset_analysis""], [""MRI"", ""has"", ""69.2_percent_PPV_in_subset_analysis""], [""MRI"", ""has"", ""96.5_percent_NPV_in_subset_analysis""], [""MRI"", ""has"", ""91.4_percent_accuracy_in_subset_analysis""]]",0.7410256094581529,0.6300503645699322
387,Carotid siphon morphology: Is it associated with posterior communicating aneurysms?,This case-control study shows that the carotid siphon morphology seems not to be related to PComA aneurysm formation or rupture.,No association was observed between the morphological characteristics of the carotid siphon and the presence or rupture of PComA aneurysms.,"[[""carotid_siphon_morphology"", ""related_to"", ""PComA_aneurysm_formation""], [""carotid_siphon_morphology"", ""related_to"", ""PComA_aneurysm_rupture""], [""carotid_siphon_morphology"", ""not_related_to"", ""PComA_aneurysm_formation""], [""carotid_siphon_morphology"", ""not_related_to"", ""PComA_aneurysm_rupture""]]","[[""morphological_characteristics_of_carotid_siphon"", ""associated_with"", ""presence_of_PComA_aneurysms""], [""morphological_characteristics_of_carotid_siphon"", ""associated_with"", ""rupture_of_PComA_aneurysms""], [""morphological_characteristics_of_carotid_siphon"", ""not_associated_with"", ""presence_of_PComA_aneurysms""], [""morphological_characteristics_of_carotid_siphon"", ""not_associated_with"", ""rupture_of_PComA_aneurysms""]]","[[""PComA_aneurysm"", ""behaves_uniquely_compared_to"", ""other_intracranial_aneurysms""], [""carotid_siphon_morphology"", ""associated_with"", ""PComA_aneurysms""], [""carotid_siphon_morphology"", ""not_well_known"", ""association_with_PComA_aneurysms""], [""study"", ""aimed_to_investigate"", ""association_between_carotid_siphon_and_PComA_aneurysms""], [""patients"", ""retrosively_reviewed"", ""in_monocentric_case-control_study""], [""case_group"", ""consists_of"", ""67_consecutive_patients_with_PComA_aneurysms""], [""control_group"", ""consists_of"", ""65_patients_with_anterior_circulation_aneurysm""], [""control_group"", ""matched_by"", ""age_and_sex""], [""morphological_characteristics_of_carotid_siphon"", ""analyzed_using"", ""angiography_images""], [""univariate_analysis"", ""used_to_investigate"", ""association_between_morphological_characteristics_and_PComA_aneurysm_formation""], [""subgroup_analysis"", ""compared"", ""ruptured_and_non-ruptured_PComA_aneurysms""], [""patients_with_PComA_aneurysm"", ""have"", ""larger_PComA""], [""morphological_characteristics_of_carotid_siphon"", ""not_associated_with"", ""presence_of_PComA_aneurysm""], [""morphological_characteristics_of_carotid_siphon"", ""not_associated_with"", ""aneurysm_rupture""]]",0.9797199428838119,0.8362944657705706
