id,paragraph_1,kg_1,paragraph_2,kg_2
10,"Candas Jane Dorsey is recognized as both a novelist and an author, and she holds Canadian citizenship. Canada maintains diplomatic relations with Israel and is a member of the League of Nations. Additionally, Canada has French as one of its official languages. The United States of America shares a border with Venezuela and is a member of the International Monetary Fund. Israel has established diplomatic relations with the United States of America, Eritrea, and Sweden.","[[""Candas_Jane_Dorsey"", ""is"", ""novelist""], [""Candas_Jane_Dorsey"", ""is"", ""author""], [""Candas_Jane_Dorsey"", ""holds_citizenship_of"", ""Canada""], [""Canada"", ""maintains_diplomatic_relations_with"", ""Israel""], [""Canada"", ""is_member_of"", ""League_of_Nations""], [""Canada"", ""has_official_language"", ""French""], [""United_States_of_America"", ""shares_border_with"", ""Venezuela""], [""United_States_of_America"", ""is_member_of"", ""International_Monetary_Fund""], [""Israel"", ""has_diplomatic_relations_with"", ""United_States_of_America""], [""Israel"", ""has_diplomatic_relations_with"", ""Eritrea""], [""Israel"", ""has_diplomatic_relations_with"", ""Sweden""]]","Candas Jane Dorsey is a novelist and author who holds Canadian citizenship. In the international context, Canada maintains diplomatic relations with Israel, which also has diplomatic ties with Eritrea, Sweden, and the United States of America. Furthermore, Canada is a member of the League of Nations and recognizes French as one of its official languages. The United States of America shares a border with Venezuela and is a member of the International Monetary Fund.","[[""Candas_Jane_Dorsey"", ""is"", ""novelist""], [""Candas_Jane_Dorsey"", ""is"", ""author""], [""Candas_Jane_Dorsey"", ""holds_citizenship_of"", ""Canada""], [""Canada"", ""maintains_diplomatic_relations_with"", ""Israel""], [""Canada"", ""is_member_of"", ""League_of_Nations""], [""Canada"", ""has_official_language"", ""French""], [""United_States_of_America"", ""shares_border_with"", ""Venezuela""], [""United_States_of_America"", ""is_member_of"", ""International_Monetary_Fund""], [""Israel"", ""has_diplomatic_relations_with"", ""United_States_of_America""], [""Israel"", ""has_diplomatic_relations_with"", ""Eritrea""], [""Israel"", ""has_diplomatic_relations_with"", ""Sweden""]]"
11,"The United States of America has established diplomatic relations with both Algeria and the Netherlands, and it is a member of the International Monetary Fund. Anne Shirley was a citizen of the United States of America and unfortunately passed away from lung cancer in Los Angeles, a city that shares borders with San Fernando and Hidden Hills. Lung cancer is known to present symptoms such as anorexia.","[[""United_States_of_America"", ""has_diplomatic_relations_with"", ""Algeria""], [""United_States_of_America"", ""has_diplomatic_relations_with"", ""Netherlands""], [""United_States_of_America"", ""is_member_of"", ""International_Monetary_Fund""], [""Anne_Shirley"", ""is_citizen_of"", ""United_States_of_America""], [""Anne_Shirley"", ""died_from"", ""lung_cancer""], [""Anne_Shirley"", ""died_in"", ""Los_Angeles""], [""Los_Angeles"", ""shares_borders_with"", ""San_Fernando""], [""Los_Angeles"", ""shares_borders_with"", ""Hidden_Hills""], [""Lung_cancer"", ""presents_symptom"", ""anorexia""]]","The United States of America maintains diplomatic relations with both Algeria and the Netherlands and is a member of the International Monetary Fund. Anne Shirley, who held citizenship in the United States of America, passed away from lung cancer in Los Angeles. Los Angeles shares its borders with San Fernando and Hidden Hills. Lung cancer typically presents symptoms that include anorexia.","[[""United_States_of_America"", ""maintains_diplomatic_relations_with"", ""Algeria""], [""United_States_of_America"", ""maintains_diplomatic_relations_with"", ""Netherlands""], [""United_States_of_America"", ""is_member_of"", ""International_Monetary_Fund""], [""Anne_Shirley"", ""held_citizenship_in"", ""United_States_of_America""], [""Anne_Shirley"", ""died_from"", ""lung_cancer""], [""Anne_Shirley"", ""died_in"", ""Los_Angeles""], [""Los_Angeles"", ""shares_borders_with"", ""San_Fernando""], [""Los_Angeles"", ""shares_borders_with"", ""Hidden_Hills""], [""Lung_cancer"", ""presents_symptom"", ""anorexia""]]"
12,"France is a member of Eurocontrol and maintains diplomatic relations with Burundi. Additionally, France shares a border with West Germany. Nadezhda Yakovleva was born in Ulan-Ude and is employed by Chelyabinsk State Pedagogical University in Russia, where she holds citizenship. Russia, in turn, shares a border with the People's Republic of China and has diplomatic relations with France. Moreover, Russia is a member of the G8.","[[""France"", ""member_of"", ""Eurocontrol""], [""France"", ""maintains_diplomatic_relations_with"", ""Burundi""], [""France"", ""shares_border_with"", ""West_Germany""], [""Nadezhda_Yakovleva"", ""born_in"", ""Ulan-Ude""], [""Nadezhda_Yakovleva"", ""employed_by"", ""Chelyabinsk_State_Pedagogical_University""], [""Nadezhda_Yakovleva"", ""holds_citizenship_in"", ""Russia""], [""Russia"", ""shares_border_with"", ""People\""s_Republic_of_China""], [""Russia"", ""maintains_diplomatic_relations_with"", ""France""], [""Russia"", ""member_of"", ""G8""]]","France is a member of Eurocontrol and maintains diplomatic relations with Burundi. Additionally, France shares a border with West Germany. Nadezhda Yakovleva was born in Ulan-Ude and is employed by Chelyabinsk State Pedagogical University. She holds citizenship in Russia, which shares a border with the People's Republic of China. Furthermore, Russia has diplomatic relations with France and is a member of the G8.","[[""France"", ""member_of"", ""Eurocontrol""], [""France"", ""maintains_diplomatic_relations_with"", ""Burundi""], [""France"", ""shares_border_with"", ""West_Germany""], [""Nadezhda_Yakovleva"", ""born_in"", ""Ulan-Ude""], [""Nadezhda_Yakovleva"", ""employed_by"", ""Chelyabinsk_State_Pedagogical_University""], [""Nadezhda_Yakovleva"", ""holds_citizenship_in"", ""Russia""], [""Russia"", ""shares_border_with"", ""People\""s_Republic_of_China""], [""Russia"", ""maintains_diplomatic_relations_with"", ""France""], [""Russia"", ""member_of"", ""G8""]]"
13,"Owen A. Wells is a politician who speaks, writes, or signs in English and holds citizenship in the United States of America. The United States of America has diplomatic relations with Angola and Lesotho, while Angola also maintains diplomatic relations with Taiwan. Additionally, Angola is a member of the International Bank for Reconstruction and Development. The United States is a member of the Asia-Pacific Economic Cooperation, and Lesotho has established diplomatic relations with Georgia.","[[""Owen_A._Wells"", ""speaks"", ""English""], [""Owen_A._Wells"", ""holds_citizenship_in"", ""United_States_of_America""], [""United_States_of_America"", ""has_diplomatic_relations_with"", ""Angola""], [""United_States_of_America"", ""has_diplomatic_relations_with"", ""Lesotho""], [""Angola"", ""has_diplomatic_relations_with"", ""Taiwan""], [""Angola"", ""is_member_of"", ""International_Bank_for_Reconstruction_and_Development""], [""United_States_of_America"", ""is_member_of"", ""Asia-Pacific_Economic_Cooperation""], [""Lesotho"", ""has_diplomatic_relations_with"", ""Georgia""]]","Owen A. Wells is a politician who is proficient in English. Angola is a member of the International Bank for Reconstruction and Development and maintains diplomatic relations with Taiwan. The United States of America is a member of the Asia-Pacific Economic Cooperation and has diplomatic relations with Lesotho, while Lesotho, in turn, has diplomatic relations with Georgia.","[[""Owen_A._Wells"", ""is_proficient_in"", ""English""], [""Angola"", ""is_member_of"", ""International_Bank_for_Reconstruction_and_Development""], [""Angola"", ""has_diplomatic_relations_with"", ""Taiwan""], [""United_States_of_America"", ""is_member_of"", ""Asia-Pacific_Economic_Cooperation""], [""United_States_of_America"", ""has_diplomatic_relations_with"", ""Lesotho""], [""Lesotho"", ""has_diplomatic_relations_with"", ""Georgia""]]"
14,"The United States of America is a member of the Arctic Council and maintains diplomatic relations with Gabon. It shares a border with Cuba. Ernie Pyle, who is a writer and a citizen of the United States of America, speaks and writes in English. Gabon is a member of both the International Telecommunication Union and the African Union, and it shares a border with the Republic of the Congo.","[[""United_States_of_America"", ""is_member_of"", ""Arctic_Council""], [""United_States_of_America"", ""maintains_diplomatic_relations_with"", ""Gabon""], [""United_States_of_America"", ""shares_border_with"", ""Cuba""], [""Ernie_Pyle"", ""is"", ""writer""], [""Ernie_Pyle"", ""is"", ""citizen_of_United_States_of_America""], [""Ernie_Pyle"", ""speaks_in"", ""English""], [""Ernie_Pyle"", ""writes_in"", ""English""], [""Gabon"", ""is_member_of"", ""International_Telecommunication_Union""], [""Gabon"", ""is_member_of"", ""African_Union""], [""Gabon"", ""shares_border_with"", ""Republic_of_the_Congo""]]","The United States of America is a member of the Indian Ocean Commission and maintains diplomatic relations with Gabon, a country that is also a member of the International Telecommunication Union and the African Union. Additionally, the United States shares a border with Cuba. Ernie Pyle, a writer and citizen of the United States, speaks and writes in English. Gabon shares a border with Libya, further emphasizing its geographic connections within Africa.","[[""United_States_of_America"", ""is_member_of"", ""Indian_Ocean_Commission""], [""United_States_of_America"", ""maintains_diplomatic_relations_with"", ""Gabon""], [""United_States_of_America"", ""shares_border_with"", ""Cuba""], [""Ernie_Pyle"", ""is"", ""writer""], [""Ernie_Pyle"", ""is"", ""citizen_of_United_States""], [""Ernie_Pyle"", ""speaks_in"", ""English""], [""Ernie_Pyle"", ""writes_in"", ""English""], [""Gabon"", ""is_member_of"", ""International_Telecommunication_Union""], [""Gabon"", ""is_member_of"", ""African_Union""], [""Gabon"", ""shares_border_with"", ""Libya""]]"
15,"The United States of America is a member of the Organisation for Economic Cooperation and Development, and it maintains diplomatic relations with both Saint Lucia and Australia. Saint Lucia is a member of the International Development Association and the World Trade Organization, and it is part of the Lesser Antilles. Additionally, James A. Garfield, a lawyer, held citizenship in the United States of America and unfortunately passed away due to ballistic trauma.","[[""United_States_of_America"", ""member_of"", ""Organisation_for_Economic_Cooperation_and_Development""], [""United_States_of_America"", ""maintains_diplomatic_relations_with"", ""Saint_Lucia""], [""United_States_of_America"", ""maintains_diplomatic_relations_with"", ""Australia""], [""Saint_Lucia"", ""member_of"", ""International_Development_Association""], [""Saint_Lucia"", ""member_of"", ""World_Trade_Organization""], [""Saint_Lucia"", ""part_of"", ""Lesser_Antilles""], [""James_A_Garfield"", ""held_citizenship_in"", ""United_States_of_America""], [""James_A_Garfield"", ""died_due_to"", ""ballistic_trauma""], [""James_A_Garfield"", ""was"", ""lawyer""]]","The United States of America is a member of the Organisation for Economic Cooperation and Development and maintains diplomatic relations with both Saint Lucia and Australia. Saint Lucia, which is part of the Lesser Antilles, is a member of the International Development Association and the World Trade Organization. James A. Garfield, a lawyer and citizen of the United States of America, tragically died due to ballistic trauma.","[[""United_States_of_America"", ""member_of"", ""Organisation_for_Economic_Cooperation_and_Development""], [""United_States_of_America"", ""maintains_diplomatic_relations_with"", ""Saint_Lucia""], [""United_States_of_America"", ""maintains_diplomatic_relations_with"", ""Australia""], [""Saint_Lucia"", ""member_of"", ""International_Development_Association""], [""Saint_Lucia"", ""member_of"", ""World_Trade_Organization""], [""Saint_Lucia"", ""part_of"", ""Lesser_Antilles""], [""James_A_Garfield"", ""citizen_of"", ""United_States_of_America""], [""James_A_Garfield"", ""died_due_to"", ""ballistic_trauma""], [""James_A_Garfield"", ""was"", ""lawyer""]]"
16,"Chile maintains diplomatic relations with Brazil, Serbia, and Denmark. Italy, which is a member of the G20 and the Group on Earth Observations, also has diplomatic relations with Chile. Publio Cortini is an entrepreneur and engineer, holding citizenship in Italy.","[[""Chile"", ""maintains_diplomatic_relations_with"", ""Brazil""], [""Chile"", ""maintains_diplomatic_relations_with"", ""Serbia""], [""Chile"", ""maintains_diplomatic_relations_with"", ""Denmark""], [""Italy"", ""has_diplomatic_relations_with"", ""Chile""], [""Italy"", ""is_member_of"", ""G20""], [""Italy"", ""is_member_of"", ""Group_on_Earth_Observations""], [""Publio_Cortini"", ""is_citizen_of"", ""Italy""], [""Publio_Cortini"", ""works_as"", ""entrepreneur""], [""Publio_Cortini"", ""works_as"", ""engineer""]]","Chile maintains diplomatic relations with Brazil, Serbia, and Denmark. Italy is a member of the G20 and the Group on Earth Observations and also has a diplomatic relationship with Chile. Publio Cortini, a citizen of Italy, works as both an entrepreneur and an engineer.","[[""Chile"", ""maintains_diplomatic_relations_with"", ""Brazil""], [""Chile"", ""maintains_diplomatic_relations_with"", ""Serbia""], [""Chile"", ""maintains_diplomatic_relations_with"", ""Denmark""], [""Italy"", ""has_diplomatic_relationship_with"", ""Chile""], [""Italy"", ""is_member_of"", ""G20""], [""Italy"", ""is_member_of"", ""Group_on_Earth_Observations""], [""Publio_Cortini"", ""is_citizen_of"", ""Italy""], [""Publio_Cortini"", ""works_as"", ""entrepreneur""], [""Publio_Cortini"", ""works_as"", ""engineer""]]"
17,"Iran shares a border with Pakistan and maintains diplomatic relations with both Italy and Brazil. Turkey shares a border with the European Union, is a member of UNESCO, and has diplomatic relations with Australia. Sweden, which is a member of the International Development Association and the Movement Coordination Centre Europe, has diplomatic relations with Turkey. Australia also has diplomatic relations with Iran and Djibouti and is a member of Interpol. 

In addition, Marianne Fredriksson was a writer born in Gothenburg, and she held Swedish citizenship.","[[""Iran"", ""shares_border_with"", ""Pakistan""], [""Iran"", ""has_diplomatic_relations_with"", ""Italy""], [""Iran"", ""has_diplomatic_relations_with"", ""Brazil""], [""Turkey"", ""shares_border_with"", ""European_Union""], [""Turkey"", ""is_member_of"", ""UNESCO""], [""Turkey"", ""has_diplomatic_relations_with"", ""Australia""], [""Sweden"", ""is_member_of"", ""International_Development_Association""], [""Sweden"", ""is_member_of"", ""Movement_Coordination_Centre_Europe""], [""Sweden"", ""has_diplomatic_relations_with"", ""Turkey""], [""Australia"", ""has_diplomatic_relations_with"", ""Iran""], [""Australia"", ""has_diplomatic_relations_with"", ""Djibouti""], [""Australia"", ""is_member_of"", ""Interpol""], [""Marianne_Fredriksson"", ""was_born_in"", ""Gothenburg""], [""Marianne_Fredriksson"", ""holds_citizenship_of"", ""Sweden""], [""Marianne_Fredriksson"", ""is"", ""writer""]]","Iran shares its border with Pakistan and maintains diplomatic relations with both Italy and Brazil. Turkey, which shares a border with the European Union, is a member of UNESCO and also holds diplomatic relations with Australia. Sweden is a member of the International Development Association and the Movement Coordination Centre Europe, while also having diplomatic relations with Turkey. Australia, for its part, maintains diplomatic relations with both Iran and Djibouti, and is a member of Interpol. Among notable individuals, Marianne Fredriksson was a writer born in Gothenburg, and she holds Swedish citizenship.","[[""Iran"", ""shares_border_with"", ""Pakistan""], [""Iran"", ""has_diplomatic_relations_with"", ""Italy""], [""Iran"", ""has_diplomatic_relations_with"", ""Brazil""], [""Turkey"", ""shares_border_with"", ""European_Union""], [""Turkey"", ""is_member_of"", ""UNESCO""], [""Turkey"", ""has_diplomatic_relations_with"", ""Australia""], [""Sweden"", ""is_member_of"", ""International_Development_Association""], [""Sweden"", ""is_member_of"", ""Movement_Coordination_Centre_Europe""], [""Sweden"", ""has_diplomatic_relations_with"", ""Turkey""], [""Australia"", ""has_diplomatic_relations_with"", ""Iran""], [""Australia"", ""has_diplomatic_relations_with"", ""Djibouti""], [""Australia"", ""is_member_of"", ""Interpol""], [""Marianne_Fredriksson"", ""was_born_in"", ""Gothenburg""], [""Marianne_Fredriksson"", ""holds_citizenship_of"", ""Sweden""], [""Marianne_Fredriksson"", ""is"", ""writer""]]"
18,"Germany has established diplomatic relations with Rwanda, Uruguay, and Guatemala. Rwanda maintains diplomatic relations with the United States of America and is also a member of the International Bank for Reconstruction and Development. Additionally, Rwanda shares a border with Burundi. In the realm of cinema, Pinocchio is classified both as a children's film and a comedy film, and it originated in Germany. Uruguay also has diplomatic relations with India. ","[[""Germany"", ""established_diplomatic_relations_with"", ""Rwanda""], [""Germany"", ""established_diplomatic_relations_with"", ""Uruguay""], [""Germany"", ""established_diplomatic_relations_with"", ""Guatemala""], [""Rwanda"", ""maintains_diplomatic_relations_with"", ""United_States_of_America""], [""Rwanda"", ""is_member_of"", ""International_Bank_for_Reconstruction_and_Development""], [""Rwanda"", ""shares_border_with"", ""Burundi""], [""Pinocchio"", ""is_classified_as"", ""childrens_film""], [""Pinocchio"", ""is_classified_as"", ""comedy_film""], [""Pinocchio"", ""originated_in"", ""Germany""], [""Uruguay"", ""has_diplomatic_relations_with"", ""India""]]",Pinocchio is a character whose country of origin is Germany.,"[[""Pinocchio"", ""country_of_origin"", ""Germany""]]"
19,"William Alcott was a writer and a children's writer who held citizenship in the United States of America. The United States of America maintains diplomatic relations with several countries, including the Republic of Cyprus, Mauritius, and Somalia. Mauritius, in addition to having French as its official language, is a member of both the African Development Bank and the International Bank for Reconstruction and Development. Furthermore, the Republic of Cyprus has diplomatic relations with Australia.","[[""William_Alcott"", ""is"", ""writer""], [""William_Alcott"", ""is"", ""childrens_writer""], [""William_Alcott"", ""holds_citizenship_in"", ""United_States_of_America""], [""United_States_of_America"", ""has_diplomatic_relations_with"", ""Republic_of_Cyprus""], [""United_States_of_America"", ""has_diplomatic_relations_with"", ""Mauritius""], [""United_States_of_America"", ""has_diplomatic_relations_with"", ""Somalia""], [""Mauritius"", ""has_official_language"", ""French""], [""Mauritius"", ""is_member_of"", ""African_Development_Bank""], [""Mauritius"", ""is_member_of"", ""International_Bank_for_Reconstruction_and_Development""], [""Republic_of_Cyprus"", ""has_diplomatic_relations_with"", ""Australia""]]","William Alcott, who held citizenship in Russia, was both a writer and a theater director. Russia maintains diplomatic relations with several entities, including Morocco, the Ming dynasty, and Somalia. Furthermore, Morocco has diplomatic relations with Australia. Notably, the Ming dynasty has Tajik as its official language and is a member of both the European Air Transport Command and the International Bank for Reconstruction and Development.","[[""William_Alcott"", ""is"", ""writer""], [""William_Alcott"", ""is"", ""theater_director""], [""William_Alcott"", ""holds_citizenship_in"", ""Russia""], [""Russia"", ""has_diplomatic_relations_with"", ""Morocco""], [""Russia"", ""has_diplomatic_relations_with"", ""Ming_Dynasty""], [""Russia"", ""has_diplomatic_relations_with"", ""Somalia""], [""Morocco"", ""has_diplomatic_relations_with"", ""Australia""], [""Ming_Dynasty"", ""has_official_language"", ""Tajik""], [""Ming_Dynasty"", ""is_member_of"", ""European_Air_Transport_Command""], [""Ming_Dynasty"", ""is_member_of"", ""International_Bank_for_Reconstruction_and_Development""]]"
20,"France maintains diplomatic relations with both Austria and Morocco. Additionally, France is a member of the Australia Group. Morocco also has diplomatic relations with Libya. Tadahiko Higuchi, who was born in Saitama Prefecture, has citizenship in Japan and was educated at the University of Tokyo. Japan is a member of both the African Development Bank and the Missile Technology Control Regime, and it shares diplomatic relations with France.","[[""France"", ""maintains_diplomatic_relations_with"", ""Austria""], [""France"", ""maintains_diplomatic_relations_with"", ""Morocco""], [""France"", ""is_member_of"", ""Australia_Group""], [""Morocco"", ""has_diplomatic_relations_with"", ""Libya""], [""Tadahiko_Higuchi"", ""was_born_in"", ""Saitama_Prefecture""], [""Tadahiko_Higuchi"", ""has_citizenship_in"", ""Japan""], [""Tadahiko_Higuchi"", ""was_educated_at"", ""University_of_Tokyo""], [""Japan"", ""is_member_of"", ""African_Development_Bank""], [""Japan"", ""is_member_of"", ""Missile_Technology_Control_Regime""], [""Japan"", ""shares_diplomatic_relations_with"", ""France""]]","France has established diplomatic relations with both Tajikistan and Morocco. Additionally, France is a member of the Australia Group. Morocco, in turn, maintains diplomatic relations with the Maldives. Tadahiko Higuchi, who was born in Fukuoka Prefecture, holds Japanese citizenship and was educated at the University of Tokyo. Japan is a member of the Alliance of Small Island States as well as the ABCA Armies, and it also shares diplomatic relations with France.","[[""France"", ""has_established_diplomatic_relations_with"", ""Tajikistan""], [""France"", ""has_established_diplomatic_relations_with"", ""Morocco""], [""France"", ""is_member_of"", ""Australia_Group""], [""Morocco"", ""maintains_diplomatic_relations_with"", ""Maldives""], [""Tadahiko_Higuchi"", ""was_born_in"", ""Fukuoka_Prefecture""], [""Tadahiko_Higuchi"", ""holds_citizenship_in"", ""Japan""], [""Tadahiko_Higuchi"", ""was_educated_at"", ""University_of_Tokyo""], [""Japan"", ""is_member_of"", ""Alliance_of_Small_Island_States""], [""Japan"", ""is_member_of"", ""ABCA_Armies""], [""Japan"", ""shares_diplomatic_relations_with"", ""France""]]"
21,"The United States of America is a member of the Universal Postal Union and maintains diplomatic relations with both Denmark and Nigeria. Vincent Astor, an American citizen, practiced the Episcopal Church and was affiliated with the Republican Party. Denmark is not only a diplomatic partner of Lithuania but also a member of the International Bank for Reconstruction and Development and the Asian Development Bank. On the other hand, Nigeria has established diplomatic relations with Taiwan and Greece, and it is a member of the African Development Bank.","[[""United_States_of_America"", ""member_of"", ""Universal_Postal_Union""], [""United_States_of_America"", ""maintains_diplomatic_relations_with"", ""Denmark""], [""United_States_of_America"", ""maintains_diplomatic_relations_with"", ""Nigeria""], [""Vincent_Astor"", ""citizen_of"", ""United_States_of_America""], [""Vincent_Astor"", ""practiced"", ""Episcopal_Church""], [""Vincent_Astor"", ""affiliated_with"", ""Republican_Party""], [""Denmark"", ""diplomatic_partner_of"", ""Lithuania""], [""Denmark"", ""member_of"", ""International_Bank_for_Reconstruction_and_Development""], [""Denmark"", ""member_of"", ""Asian_Development_Bank""], [""Nigeria"", ""established_diplomatic_relations_with"", ""Taiwan""], [""Nigeria"", ""established_diplomatic_relations_with"", ""Greece""], [""Nigeria"", ""member_of"", ""African_Development_Bank""]]","The United States of America is a member of the Universal Postal Union and maintains diplomatic relations with both Denmark and Nigeria. Vincent Astor was a citizen of the United States and adhered to the Episcopal Church, while being a member of the Republican Party. Denmark is not only a member of the International Bank for Reconstruction and Development and the Asian Development Bank, but also has diplomatic relations with Lithuania. Meanwhile, Nigeria has established diplomatic relations with Taiwan and Greece and is a member of the African Development Bank.","[[""United_States_of_America"", ""member_of"", ""Universal_Postal_Union""], [""United_States_of_America"", ""maintains_diplomatic_relations_with"", ""Denmark""], [""United_States_of_America"", ""maintains_diplomatic_relations_with"", ""Nigeria""], [""Vincent_Astor"", ""citizen_of"", ""United_States_of_America""], [""Vincent_Astor"", ""adhered_to"", ""Episcopal_Church""], [""Vincent_Astor"", ""member_of"", ""Republican_Party""], [""Denmark"", ""member_of"", ""International_Bank_for_Reconstruction_and_Development""], [""Denmark"", ""member_of"", ""Asian_Development_Bank""], [""Denmark"", ""maintains_diplomatic_relations_with"", ""Lithuania""], [""Nigeria"", ""established_diplomatic_relations_with"", ""Taiwan""], [""Nigeria"", ""established_diplomatic_relations_with"", ""Greece""], [""Nigeria"", ""member_of"", ""African_Development_Bank""]]"
