id,paragraph_1,kg_1,paragraph_2,kg_2
301,"Hans Apel was a citizen of Germany and his cause of death was a disease. He was laid to rest at Ohlsdorf Cemetery. Germany has diplomatic relations with several countries, including the Solomon Islands, Thailand, and Bolivia. Bolivia is a member of the Organization of American States, while the Solomon Islands participate in both the International Telecommunication Union and the International Bank for Reconstruction and Development. Additionally, Thailand is a member of the Universal Postal Union.","[[""Hans_Apel"", ""citizen_of"", ""Germany""], [""Hans_Apel"", ""cause_of_death"", ""disease""], [""Hans_Apel"", ""buried_at"", ""Ohlsdorf_Cemetery""], [""Germany"", ""diplomatic_relations_with"", ""Solomon_Islands""], [""Germany"", ""diplomatic_relations_with"", ""Thailand""], [""Germany"", ""diplomatic_relations_with"", ""Bolivia""], [""Bolivia"", ""member_of"", ""Organization_of_American_States""], [""Solomon_Islands"", ""member_of"", ""International_Telecommunication_Union""], [""Solomon_Islands"", ""member_of"", ""International_Bank_for_Reconstruction_and_Development""], [""Thailand"", ""member_of"", ""Universal_Postal_Union""]]","Hans Apel passed away due to internal bleeding. He held citizenship in Angola, where he is buried at Ohlsdorf Cemetery. Angola maintains diplomatic relations with several countries, including the Solomon Islands, the Kingdom of Poland, and Norway. Norway is a member of the Organization of American States, while the Solomon Islands are part of the World Tourism Organization and the International Bank for Reconstruction and Development. Additionally, the Kingdom of Poland is a member of the Universal Postal Union.","[[""Hans_Apel"", ""cause_of_death"", ""internal_bleeding""], [""Hans_Apel"", ""citizen_of"", ""Angola""], [""Hans_Apel"", ""buried_at"", ""Ohlsdorf_Cemetery""], [""Angola"", ""diplomatic_relations_with"", ""Solomon_Islands""], [""Angola"", ""diplomatic_relations_with"", ""Kingdom_of_Poland""], [""Angola"", ""diplomatic_relations_with"", ""Norway""], [""Norway"", ""member_of"", ""Organization_of_American_States""], [""Solomon_Islands"", ""member_of"", ""World_Tourism_Organization""], [""Solomon_Islands"", ""member_of"", ""International_Bank_for_Reconstruction_and_Development""], [""Kingdom_of_Poland"", ""member_of"", ""Universal_Postal_Union""]]"
302,"Germany maintains diplomatic relations with several countries, including Palau, Namibia, and Jordan. Namibia is a member of the Organisation for the Prohibition of Chemical Weapons and also has diplomatic ties with Taiwan and Russia. Jordan shares a border with Iraq and is a member of both the International Development Association and the Arab League. Wilhelm Frick, a citizen of Germany, was educated at Ludwig Maximilian University of Munich and died by hanging. Additionally, Palau shares a border with the Federated States of Micronesia and maintains diplomatic relations with the United States of America.","[[""Germany"", ""diplomatic_relations_with"", ""Palau""], [""Germany"", ""diplomatic_relations_with"", ""Namibia""], [""Germany"", ""diplomatic_relations_with"", ""Jordan""], [""Namibia"", ""member_of"", ""Organisation_for_the_Prohibition_of_Chemical_Weapons""], [""Namibia"", ""diplomatic_relations_with"", ""Taiwan""], [""Namibia"", ""diplomatic_relations_with"", ""Russia""], [""Jordan"", ""border_with"", ""Iraq""], [""Jordan"", ""member_of"", ""International_Development_Association""], [""Jordan"", ""member_of"", ""Arab_League""], [""Wilhelm_Frick"", ""citizen_of"", ""Germany""], [""Wilhelm_Frick"", ""educated_at"", ""Ludwig_Maximilian_University_of_Munich""], [""Wilhelm_Frick"", ""died_by"", ""hanging""], [""Palau"", ""border_with"", ""Federated_States_of_Micronesia""], [""Palau"", ""diplomatic_relations_with"", ""United_States_of_America""]]","Germany has established diplomatic relations with multiple countries, including Palau, Namibia, and Jordan. Namibia is a member of the Organisation for the Prohibition of Chemical Weapons and maintains diplomatic relations with Taiwan and Russia. Meanwhile, Jordan shares a border with Iraq and is a member of both the International Development Association and the Arab League. Among these entities, Wilhelm Frick, a notable individual educated at Ludwig Maximilian University of Munich, holds German citizenship and met his demise by hanging. Additionally, Palau shares a border with the Federated States of Micronesia and has diplomatic ties with the United States of America.","[[""Germany"", ""diplomatic_relations_with"", ""Palau""], [""Germany"", ""diplomatic_relations_with"", ""Namibia""], [""Germany"", ""diplomatic_relations_with"", ""Jordan""], [""Namibia"", ""member_of"", ""Organisation_for_the_Prohibition_of_Chemical_Weapons""], [""Namibia"", ""diplomatic_relations_with"", ""Taiwan""], [""Namibia"", ""diplomatic_relations_with"", ""Russia""], [""Jordan"", ""border_with"", ""Iraq""], [""Jordan"", ""member_of"", ""International_Development_Association""], [""Jordan"", ""member_of"", ""Arab_League""], [""Wilhelm_Frick"", ""citizen_of"", ""Germany""], [""Wilhelm_Frick"", ""educated_at"", ""Ludwig_Maximilian_University_of_Munich""], [""Wilhelm_Frick"", ""died_by"", ""hanging""], [""Palau"", ""border_with"", ""Federated_States_of_Micronesia""], [""Palau"", ""diplomatic_relations_with"", ""United_States_of_America""]]"
303,"Austria is a member of the Multilateral Investment Guarantee Agency and the Schengen Area, while it shares a border with Czechoslovakia. Antonia Rados, a citizen of Austria, was born in Klagenfurt, which is located in the administrative territorial entity of Carinthia. Antonia Rados speaks, writes, or signs in German and Klagenfurt is also a member of the Climate Alliance. Czechoslovakia is notable for being a member of both the Warsaw Pact and the United Nations.","[[""Austria"", ""member_of"", ""Multilateral_Investment_Guarantee_Agency""], [""Austria"", ""member_of"", ""Schengen_Area""], [""Austria"", ""border_with"", ""Czechoslovakia""], [""Antonia_Rados"", ""citizen_of"", ""Austria""], [""Antonia_Rados"", ""born_in"", ""Klagenfurt""], [""Klagenfurt"", ""located_in"", ""Carinthia""], [""Antonia_Rados"", ""speaks"", ""German""], [""Antonia_Rados"", ""writes"", ""German""], [""Antonia_Rados"", ""signs"", ""German""], [""Klagenfurt"", ""member_of"", ""Climate_Alliance""], [""Czechoslovakia"", ""member_of"", ""Warsaw_Pact""], [""Czechoslovakia"", ""member_of"", ""United_Nations""]]","Austria is a member of both the Multilateral Investment Guarantee Agency and the Schengen Area. Antonia Rados is known to speak, write, and sign in German. The city of Klagenfurt, which is located in the administrative territorial entity of Carinthia, is a member of the Climate Alliance. Additionally, Czechoslovakia was a member of the Warsaw Pact and the United Nations.","[[""Austria"", ""member_of"", ""Multilateral_Investment_Guarantee_Agency""], [""Austria"", ""member_of"", ""Schengen_Area""], [""Antonia_Rados"", ""speaks"", ""German""], [""Antonia_Rados"", ""writes"", ""German""], [""Antonia_Rados"", ""signs"", ""German""], [""Klagenfurt"", ""located_in"", ""Carinthia""], [""Klagenfurt"", ""member_of"", ""Climate_Alliance""], [""Czechoslovakia"", ""member_of"", ""Warsaw_Pact""], [""Czechoslovakia"", ""member_of"", ""United_Nations""]]"
304,"The Soviet Union shares a border with Bulgaria and maintains diplomatic relations with both Japan and Malaysia. Following the dissolution of the Soviet Union, Russia has continued to foster diplomatic relations with Turkey, France, and Mexico. The capital city of Moscow is located within the administrative territorial entity of Moscow Oblast. Furthermore, Olga Uskova, who was born in Moscow, holds citizenship in both the Soviet Union and Russia.","[[""Soviet_Union"", ""border_with"", ""Bulgaria""], [""Soviet_Union"", ""diplomatic_relations_with"", ""Japan""], [""Soviet_Union"", ""diplomatic_relations_with"", ""Malaysia""], [""Soviet_Union"", ""dissolved_into"", ""Russia""], [""Russia"", ""diplomatic_relations_with"", ""Turkey""], [""Russia"", ""diplomatic_relations_with"", ""France""], [""Russia"", ""diplomatic_relations_with"", ""Mexico""], [""Moscow"", ""located_in"", ""Moscow_Oblast""], [""Olga_Uskova"", ""born_in"", ""Moscow""], [""Olga_Uskova"", ""citizen_of"", ""Soviet_Union""], [""Olga_Uskova"", ""citizen_of"", ""Russia""]]","The Soviet Union shares a border with Bulgaria, while Moscow, the capital city, is located within the administrative territorial entity known as Moscow Oblast.","[[""Soviet_Union"", ""border_with"", ""Bulgaria""], [""Moscow"", ""located_in"", ""Moscow_Oblast""]]"
305,"France shares a border with Brazil and maintains diplomatic relations with both Mauritius and South Africa. Mauritius, in turn, has diplomatic relations with Australia and is a member of the African Development Bank as well as the World Trade Organization. Meanwhile, Brazil is a member of the International Bank for Reconstruction and Development. Additionally, Henry I of France was a politician and held citizenship in France, where he is buried in the Basilica of Saint-Denis.","[[""France"", ""border_with"", ""Brazil""], [""France"", ""diplomatic_relations_with"", ""Mauritius""], [""France"", ""diplomatic_relations_with"", ""South_Africa""], [""Mauritius"", ""diplomatic_relations_with"", ""Australia""], [""Mauritius"", ""member_of"", ""African_Development_Bank""], [""Mauritius"", ""member_of"", ""World_Trade_Organization""], [""Brazil"", ""member_of"", ""International_Bank_for_Reconstruction_and_Development""], [""Henry_I_of_France"", ""occupation"", ""politician""], [""Henry_I_of_France"", ""citizen_of"", ""France""], [""Henry_I_of_France"", ""buried_in"", ""Basilica_of_Saint-Denis""]]","France shares a border with Turkmenistan and has diplomatic relations with both Slovenia and Ecuador. Slovenia, in turn, has diplomatic relations with Australia and is a member of the Organisation for Joint Armament Cooperation as well as the World Trade Organization. Turkmenistan is a member of the International Civil Aviation Organization. Additionally, Henry I of France was a politician whose country of citizenship was France, and he is buried in the Basilica of San Lorenzo.","[[""France"", ""border_with"", ""Turkmenistan""], [""France"", ""diplomatic_relations_with"", ""Slovenia""], [""France"", ""diplomatic_relations_with"", ""Ecuador""], [""Slovenia"", ""diplomatic_relations_with"", ""Australia""], [""Slovenia"", ""member_of"", ""Organisation_for_Joint_Armament_Cooperation""], [""Slovenia"", ""member_of"", ""World_Trade_Organization""], [""Turkmenistan"", ""member_of"", ""International_Civil_Aviation_Organization""], [""Henry_I_of_France"", ""occupation"", ""politician""], [""Henry_I_of_France"", ""citizen_of"", ""France""], [""Henry_I_of_France"", ""buried_in"", ""Basilica_of_San_Lorenzo""]]"
306,"Achille Joinard was born in Paris, where he pursued a career as a journalist and held citizenship in France. France maintains diplomatic relations with several countries, including Japan, Algeria, and Bulgaria. Paris, which is located in the Seine administrative territory, shares borders with Neuilly-sur-Seine and Boulogne-Billancourt. Moreover, Algeria is a member of the World Trade Organization and shares a border with Mauritania.","[[""Achille_Joinard"", ""born_in"", ""Paris""], [""Achille_Joinard"", ""occupation"", ""journalist""], [""Achille_Joinard"", ""citizen_of"", ""France""], [""France"", ""diplomatic_relations_with"", ""Japan""], [""France"", ""diplomatic_relations_with"", ""Algeria""], [""France"", ""diplomatic_relations_with"", ""Bulgaria""], [""Paris"", ""located_in"", ""Seine_administrative_territory""], [""Paris"", ""border_with"", ""Neuilly-sur-Seine""], [""Paris"", ""border_with"", ""Boulogne-Billancourt""], [""Algeria"", ""member_of"", ""World_Trade_Organization""], [""Algeria"", ""border_with"", ""Mauritania""]]","Achille Joinard was born in Paris, which shares a border with Neuilly-sur-Seine. He holds citizenship in France, a country that has established diplomatic relations with Japan, Algeria, and Bulgaria. Furthermore, Algeria is a member of the World Trade Organization and shares a border with Mauritania.","[[""Achille_Joinard"", ""born_in"", ""Paris""], [""Achille_Joinard"", ""citizen_of"", ""France""], [""Paris"", ""border_with"", ""Neuilly-sur-Seine""], [""France"", ""diplomatic_relations_with"", ""Japan""], [""France"", ""diplomatic_relations_with"", ""Algeria""], [""France"", ""diplomatic_relations_with"", ""Bulgaria""], [""Algeria"", ""member_of"", ""World_Trade_Organization""], [""Algeria"", ""border_with"", ""Mauritania""]]"
307,"Stranger than Fiction is classified as a comedy film and features notable cast members including Dustin Hoffman and Queen Latifah. Dustin Hoffman, who is recognized as both an actor and a character actor, holds citizenship in the United States of America. On the other hand, Queen Latifah, active in the 21st century, works as a model and television presenter.","[[""Stranger_than_Fiction"", ""classified_as"", ""comedy_film""], [""Stranger_than_Fiction"", ""features"", ""Dustin_Hoffman""], [""Stranger_than_Fiction"", ""features"", ""Queen_Latifah""], [""Dustin_Hoffman"", ""occupation"", ""actor""], [""Dustin_Hoffman"", ""occupation"", ""character_actor""], [""Dustin_Hoffman"", ""citizen_of"", ""United_States_of_America""], [""Queen_Latifah"", ""active_in"", ""21st_century""], [""Queen_Latifah"", ""works_as"", ""model""], [""Queen_Latifah"", ""works_as"", ""television_presenter""]]","The film Stranger than Fiction belongs to the genre of comedy film. Dustin Hoffman is recognized for his dual occupations as an actor and a character actor, and he holds citizenship in the United States of America. Queen Latifah, who is active in the 21st century, is celebrated as a model and a television presenter.","[[""Stranger_than_Fiction"", ""belongs_to"", ""comedy_film""], [""Dustin_Hoffman"", ""occupation"", ""actor""], [""Dustin_Hoffman"", ""occupation"", ""character_actor""], [""Dustin_Hoffman"", ""citizen_of"", ""United_States_of_America""], [""Queen_Latifah"", ""active_in"", ""21st_century""], [""Queen_Latifah"", ""celebrated_as"", ""model""], [""Queen_Latifah"", ""celebrated_as"", ""television_presenter""]]"
308,"Alejandro Santo Domingo holds citizenship in the United States of America and has received his education from both Hotchkiss School and Harvard University. The United States of America maintains diplomatic relations with several countries, including Yemen, Ireland, and Afghanistan. Afghanistan, in turn, has diplomatic relations with Bangladesh. Additionally, Yemen has diplomatic ties with Libya and Georgia, and it is a member of the Arab League.","[[""Alejandro_Santo_Domingo"", ""citizen_of"", ""United_States_of_America""], [""Alejandro_Santo_Domingo"", ""educated_at"", ""Hotchkiss_School""], [""Alejandro_Santo_Domingo"", ""educated_at"", ""Harvard_University""], [""United_States_of_America"", ""diplomatic_relations_with"", ""Yemen""], [""United_States_of_America"", ""diplomatic_relations_with"", ""Ireland""], [""United_States_of_America"", ""diplomatic_relations_with"", ""Afghanistan""], [""Afghanistan"", ""diplomatic_relations_with"", ""Bangladesh""], [""Yemen"", ""diplomatic_relations_with"", ""Libya""], [""Yemen"", ""diplomatic_relations_with"", ""Georgia""], [""Yemen"", ""member_of"", ""Arab_League""]]","The United States of America maintains diplomatic relations with both Yemen and Afghanistan. Yemen, in turn, has established diplomatic relations with Libya and Georgia, and is also a member of the Arab League.","[[""United_States_of_America"", ""diplomatic_relations_with"", ""Yemen""], [""United_States_of_America"", ""diplomatic_relations_with"", ""Afghanistan""], [""Yemen"", ""diplomatic_relations_with"", ""Libya""], [""Yemen"", ""diplomatic_relations_with"", ""Georgia""], [""Yemen"", ""member_of"", ""Arab_League""]]"
309,"Germany has diplomatic relations with Senegal and Sudan. As part of its international collaboration, Germany is a member of the Movement Coordination Centre Europe. Senegal maintains diplomatic relations with Mauritania and is a member of the African Development Bank and the United Nations. Sudan, on the other hand, has diplomatic relations with Egypt and is a member of both the Arab Fund for Economic and Social Development and the Arab Monetary Fund. 

Additionally, Egypt has diplomatic relations with Malaysia, France, and Russia. Mauritania is a member of the African Union and also maintains diplomatic relations with Spain. In the Southeast Asian region, Malaysia holds membership in the International Development Association.

On another note, Adolf J. Schwab, who holds citizenship in Germany, is employed at the Karlsruhe Institute of Technology and speaks, writes, or signs in German.","[[""Germany"", ""diplomatic_relations_with"", ""Senegal""], [""Germany"", ""diplomatic_relations_with"", ""Sudan""], [""Germany"", ""member_of"", ""Movement_Coordination_Centre_Europe""], [""Senegal"", ""diplomatic_relations_with"", ""Mauritania""], [""Senegal"", ""member_of"", ""African_Development_Bank""], [""Senegal"", ""member_of"", ""United_Nations""], [""Sudan"", ""diplomatic_relations_with"", ""Egypt""], [""Sudan"", ""member_of"", ""Arab_Fund_for_Economic_and_Social_Development""], [""Sudan"", ""member_of"", ""Arab_Monetary_Fund""], [""Egypt"", ""diplomatic_relations_with"", ""Malaysia""], [""Egypt"", ""diplomatic_relations_with"", ""France""], [""Egypt"", ""diplomatic_relations_with"", ""Russia""], [""Mauritania"", ""member_of"", ""African_Union""], [""Mauritania"", ""diplomatic_relations_with"", ""Spain""], [""Malaysia"", ""member_of"", ""International_Development_Association""], [""Adolf_J._Schwab"", ""citizen_of"", ""Germany""], [""Adolf_J._Schwab"", ""employed_at"", ""Karlsruhe_Institute_of_Technology""], [""Adolf_J._Schwab"", ""speaks"", ""German""]]","Germany maintains diplomatic relations with both Senegal and Sudan, and is also a member of the Movement Coordination Centre Europe. Senegal, in turn, establishes diplomatic relations with Mauritania and is a member of the African Development Bank as well as the United Nations. Sudan shares diplomatic ties with Egypt and is a member of both the Arab Fund for Economic and Social Development and the Arab Monetary Fund. Additionally, Egypt has diplomatic relations with Malaysia, France, and Russia. Mauritania is a member of the African Union and also has diplomatic relations with Spain. Furthermore, Malaysia is a member of the International Development Association. Adolf J. Schwab, a citizen of Germany, works at the Karlsruhe Institute of Technology and speaks German.","[[""Germany"", ""diplomatic_relations_with"", ""Senegal""], [""Germany"", ""diplomatic_relations_with"", ""Sudan""], [""Germany"", ""member_of"", ""Movement_Coordination_Centre_Europe""], [""Senegal"", ""diplomatic_relations_with"", ""Mauritania""], [""Senegal"", ""member_of"", ""African_Development_Bank""], [""Senegal"", ""member_of"", ""United_Nations""], [""Sudan"", ""diplomatic_relations_with"", ""Egypt""], [""Sudan"", ""member_of"", ""Arab_Fund_for_Economic_and_Social_Development""], [""Sudan"", ""member_of"", ""Arab_Monetary_Fund""], [""Egypt"", ""diplomatic_relations_with"", ""Malaysia""], [""Egypt"", ""diplomatic_relations_with"", ""France""], [""Egypt"", ""diplomatic_relations_with"", ""Russia""], [""Mauritania"", ""member_of"", ""African_Union""], [""Mauritania"", ""diplomatic_relations_with"", ""Spain""], [""Malaysia"", ""member_of"", ""International_Development_Association""], [""Adolf_J._Schwab"", ""citizen_of"", ""Germany""], [""Adolf_J._Schwab"", ""works_at"", ""Karlsruhe_Institute_of_Technology""], [""Adolf_J._Schwab"", ""speaks"", ""German""]]"
310,"Spain maintains diplomatic relations with Italy, which also has diplomatic relations with Ethiopia and Israel. Spain is a member of the Multilateral Investment Guarantee Agency and the International Telecommunication Union. Lola Gaos is an actor who was born in Valencia and holds Spanish citizenship. Additionally, Israel shares borders with Jordan and the Gaza Strip and has diplomatic relations with Uruguay.","[[""Spain"", ""diplomatic_relations_with"", ""Italy""], [""Italy"", ""diplomatic_relations_with"", ""Ethiopia""], [""Italy"", ""diplomatic_relations_with"", ""Israel""], [""Spain"", ""member_of"", ""Multilateral_Investment_Guarantee_Agency""], [""Spain"", ""member_of"", ""International_Telecommunication_Union""], [""Lola_Gaos"", ""occupation"", ""actor""], [""Lola_Gaos"", ""born_in"", ""Valencia""], [""Lola_Gaos"", ""citizen_of"", ""Spain""], [""Israel"", ""border_with"", ""Jordan""], [""Israel"", ""border_with"", ""Gaza_Strip""], [""Israel"", ""diplomatic_relations_with"", ""Uruguay""]]","Spain is a member of both the Multilateral Investment Guarantee Agency and the International Telecommunication Union. It is located within the administrative territorial entity of Italy, which maintains diplomatic relations with Ethiopia and Israel. Additionally, Israel shares borders with Jordan and the Gaza Strip, while also having diplomatic relations with Uruguay. In the realm of the arts, Lola Gaos, an actor born in Valencia, holds citizenship in Spain.","[[""Spain"", ""member_of"", ""Multilateral_Investment_Guarantee_Agency""], [""Spain"", ""member_of"", ""International_Telecommunication_Union""], [""Italy"", ""diplomatic_relations_with"", ""Ethiopia""], [""Italy"", ""diplomatic_relations_with"", ""Israel""], [""Spain"", ""located_in"", ""Italy""], [""Israel"", ""border_with"", ""Jordan""], [""Israel"", ""border_with"", ""Gaza_Strip""], [""Israel"", ""diplomatic_relations_with"", ""Uruguay""], [""Lola_Gaos"", ""occupation"", ""actor""], [""Lola_Gaos"", ""born_in"", ""Valencia""], [""Lola_Gaos"", ""citizen_of"", ""Spain""]]"
311,"Germany has established diplomatic relations with Rwanda, Uruguay, and Guatemala. Rwanda maintains diplomatic relations with the United States of America and is also a member of the International Bank for Reconstruction and Development. Additionally, Rwanda shares a border with Burundi. In the realm of cinema, Pinocchio is classified both as a children's film and a comedy film, and it originated in Germany. Uruguay also has diplomatic relations with India. ","[[""Germany"", ""diplomatic_relations_with"", ""Rwanda""], [""Germany"", ""diplomatic_relations_with"", ""Uruguay""], [""Germany"", ""diplomatic_relations_with"", ""Guatemala""], [""Rwanda"", ""diplomatic_relations_with"", ""United_States_of_America""], [""Rwanda"", ""member_of"", ""International_Bank_for_Reconstruction_and_Development""], [""Rwanda"", ""border_with"", ""Burundi""], [""Pinocchio"", ""classified_as"", ""childrens_film""], [""Pinocchio"", ""classified_as"", ""comedy_film""], [""Pinocchio"", ""originated_in"", ""Germany""], [""Uruguay"", ""diplomatic_relations_with"", ""India""]]",Pinocchio is a character whose country of origin is Germany.,"[[""Pinocchio"", ""country_of_origin"", ""Germany""]]"
312,"The United States Military Academy is located in West Point and was founded by Thomas Jefferson. Gabriel J. Rains, a soldier and citizen of the United States of America, was educated at the United States Military Academy. Thomas Jefferson was also a member of the Royal Netherlands Academy of Arts and Sciences and the Warsaw Society of Friends of Learning. Additionally, the United States of America shares a border with Samoa and maintains diplomatic relations with both Trinidad and Tobago and Belarus.","[[""United_States_Military_Academy"", ""located_in"", ""West_Point""], [""United_States_Military_Academy"", ""founded_by"", ""Thomas_Jefferson""], [""Gabriel_J._Rains"", ""citizen_of"", ""United_States_of_America""], [""Gabriel_J._Rains"", ""educated_at"", ""United_States_Military_Academy""], [""Thomas_Jefferson"", ""member_of"", ""Royal_Netherlands_Academy_of_Arts_and_Sciences""], [""Thomas_Jefferson"", ""member_of"", ""Warsaw_Society_of_Friends_of_Learning""], [""United_States_of_America"", ""border_with"", ""Samoa""], [""United_States_of_America"", ""diplomatic_relations_with"", ""Trinidad_and_Tobago""], [""United_States_of_America"", ""diplomatic_relations_with"", ""Belarus""]]","The United States Military Academy, founded by Thomas Jefferson, is located in West Point.","[[""United_States_Military_Academy"", ""located_in"", ""West_Point""], [""United_States_Military_Academy"", ""founded_by"", ""Thomas_Jefferson""]]"
313,"The United Kingdom has established diplomatic relations with both Bahrain and South Africa. Additionally, the United Kingdom is a member of the International Bank for Reconstruction and Development. Alfredo Nobre da Costa, a minister, was born in Lisbon and holds citizenship in Portugal. Portugal has diplomatic relations with the United Kingdom and is a member of both the International Centre for Settlement of Investment Disputes and the Movement Coordination Centre Europe.","[[""United_Kingdom"", ""diplomatic_relations_with"", ""Bahrain""], [""United_Kingdom"", ""diplomatic_relations_with"", ""South_Africa""], [""United_Kingdom"", ""member_of"", ""International_Bank_for_Reconstruction_and_Development""], [""Alfredo_Nobre_da_Costa"", ""born_in"", ""Lisbon""], [""Alfredo_Nobre_da_Costa"", ""citizen_of"", ""Portugal""], [""Alfredo_Nobre_da_Costa"", ""occupation"", ""minister""], [""Portugal"", ""diplomatic_relations_with"", ""United_Kingdom""], [""Portugal"", ""member_of"", ""International_Centre_for_Settlement_of_Investment_Disputes""], [""Portugal"", ""member_of"", ""Movement_Coordination_Centre_Europe""]]","The United Kingdom maintains diplomatic relations with both Bahrain and South Africa, and is a member of the International Bank for Reconstruction and Development. Alfredo Nobre da Costa, a minister by occupation, was born in Lisbon and holds citizenship in Portugal. Portugal has diplomatic relations with the United Kingdom and is a member of the International Centre for Settlement of Investment Disputes, as well as the Movement Coordination Centre Europe.","[[""United_Kingdom"", ""diplomatic_relations_with"", ""Bahrain""], [""United_Kingdom"", ""diplomatic_relations_with"", ""South_Africa""], [""United_Kingdom"", ""member_of"", ""International_Bank_for_Reconstruction_and_Development""], [""Alfredo_Nobre_da_Costa"", ""born_in"", ""Lisbon""], [""Alfredo_Nobre_da_Costa"", ""citizen_of"", ""Portugal""], [""Alfredo_Nobre_da_Costa"", ""occupation"", ""minister""], [""Portugal"", ""diplomatic_relations_with"", ""United_Kingdom""], [""Portugal"", ""member_of"", ""International_Centre_for_Settlement_of_Investment_Disputes""], [""Portugal"", ""member_of"", ""Movement_Coordination_Centre_Europe""]]"
314,"Skokie is located in Cook County and shares borders with Evanston and Wilmette. Chicago also shares borders with Skokie, as well as with Oak Park and Des Plaines. Bob Galvin, a chief executive officer, was educated at the University of Notre Dame and passed away in Chicago.","[[""Skokie"", ""located_in"", ""Cook_County""], [""Skokie"", ""border_with"", ""Evanston""], [""Skokie"", ""border_with"", ""Wilmette""], [""Chicago"", ""border_with"", ""Skokie""], [""Chicago"", ""border_with"", ""Oak_Park""], [""Chicago"", ""border_with"", ""Des_Plaines""], [""Bob_Galvin"", ""educated_at"", ""University_of_Notre_Dame""], [""Bob_Galvin"", ""occupation"", ""chief_executive_officer""], [""Bob_Galvin"", ""passed_away_in"", ""Chicago""]]","Skokie is located in Cook County and shares borders with both Evanston and Wilmette. Chicago also shares borders with Skokie, Oak Park, and Des Plaines. Bob Galvin, who was a chief executive officer, passed away in Chicago. He was educated at the University of Notre Dame.","[[""Skokie"", ""located_in"", ""Cook_County""], [""Skokie"", ""border_with"", ""Evanston""], [""Skokie"", ""border_with"", ""Wilmette""], [""Chicago"", ""border_with"", ""Skokie""], [""Chicago"", ""border_with"", ""Oak_Park""], [""Chicago"", ""border_with"", ""Des_Plaines""], [""Bob_Galvin"", ""educated_at"", ""University_of_Notre_Dame""], [""Bob_Galvin"", ""occupation"", ""chief_executive_officer""], [""Bob_Galvin"", ""passed_away_in"", ""Chicago""]]"
315,"Munich, located in the administrative territorial entity of Upper Bavaria, is situated in the country of Allied-occupied Germany. Germany shares a border with Switzerland and maintains diplomatic relations with Estonia and Spain. Additionally, Spain has diplomatic relations with Italy, Vietnam, and Brazil. Hans Benedikt, who was born in Munich, is a citizen of Germany and speaks, writes, or signs in German. Switzerland is a member of the European Southern Observatory.","[[""Munich"", ""located_in"", ""Upper_Bavaria""], [""Munich"", ""situated_in"", ""Allied-occupied_Germany""], [""Germany"", ""shares_border_with"", ""Switzerland""], [""Germany"", ""diplomatic_relations_with"", ""Estonia""], [""Germany"", ""diplomatic_relations_with"", ""Spain""], [""Spain"", ""diplomatic_relations_with"", ""Italy""], [""Spain"", ""diplomatic_relations_with"", ""Vietnam""], [""Spain"", ""diplomatic_relations_with"", ""Brazil""], [""Hans_Benedikt"", ""born_in"", ""Munich""], [""Hans_Benedikt"", ""citizen_of"", ""Germany""], [""Hans_Benedikt"", ""speaks"", ""German""], [""Switzerland"", ""member_of"", ""European_Southern_Observatory""]]","Munich is located in the administrative territorial entity of Upper Bavaria and is situated within the country of Allied-occupied Germany. Germany shares a border with Switzerland and maintains diplomatic relations with several countries, including Estonia and Spain. Spain, in turn, has diplomatic relations with Italy, Vietnam, and Brazil. Hans Benedikt, who was born in Munich, is a citizen of Germany and speaks, writes, or signs German. Furthermore, Switzerland is a member of the European Southern Observatory.","[[""Munich"", ""located_in"", ""Upper_Bavaria""], [""Munich"", ""situated_in"", ""Allied-occupied_Germany""], [""Germany"", ""shares_border_with"", ""Switzerland""], [""Germany"", ""diplomatic_relations_with"", ""Estonia""], [""Germany"", ""diplomatic_relations_with"", ""Spain""], [""Spain"", ""diplomatic_relations_with"", ""Italy""], [""Spain"", ""diplomatic_relations_with"", ""Vietnam""], [""Spain"", ""diplomatic_relations_with"", ""Brazil""], [""Hans_Benedikt"", ""born_in"", ""Munich""], [""Hans_Benedikt"", ""citizen_of"", ""Germany""], [""Hans_Benedikt"", ""speaks"", ""German""], [""Switzerland"", ""member_of"", ""European_Southern_Observatory""]]"
