id,paragraph_1,kg_1,paragraph_2,kg_2
343,"Ásatrú grew steadily in the United States during the 1960s. In 1969, the Danish Odinist Else Christensen established the Odinist Fellowship from her home in Florida. Heavily influenced by Alexander Rud Mills' writings, she began publication of a magazine, The Odinist, although this focused to a greater extent on right-wing and racialist ideas than theological ones. Stephen McNallen first founded the Viking Brotherhood in the early 1970s, before creating the Ásatrú Free Assembly (AFA) in 1976, which broke up in 1986 amid widespread political disagreements after McNallen's repudiation of neo-Nazis within the group. In the 1990s, McNallen founded the Ásatrú Folk Assembly (AFA), an ethnically oriented Heathen group headquartered in California.","[[""Ásatrú"", ""grew_in"", ""United_States""], [""Ásatrú"", ""grew_during"", ""1960s""], [""Else_Christensen"", ""established"", ""Odinist_Fellowship""], [""Odinist_Fellowship"", ""founded_in"", ""1969""], [""Odinist_Fellowship"", ""location"", ""Florida""], [""Else_Christensen"", ""influenced_by"", ""Alexander_Rud_Mills""], [""Else_Christensen"", ""published"", ""The_Odinist""], [""The_Odinist"", ""focused_on"", ""right-wing_ideas""], [""The_Odinist"", ""focused_on"", ""racialist_ideas""], [""Stephen_McNallen"", ""founded"", ""Viking_Brotherhood""], [""Viking_Brotherhood"", ""founded_in"", ""1970s""], [""Stephen_McNallen"", ""founded"", ""Ásatrú_Free_Assembly""], [""Ásatrú_Free_Assembly"", ""founded_in"", ""1976""], [""Ásatrú_Free_Assembly"", ""broke_up_in"", ""1986""], [""Stephen_McNallen"", ""repudiated"", ""neo-Nazis""], [""Stephen_McNallen"", ""founded"", ""Ásatrú_Folk_Assembly""], [""Ásatrú_Folk_Assembly"", ""founded_in"", ""1990s""], [""Ásatrú_Folk_Assembly"", ""headquartered_in"", ""California""]]","Ásatrú grew steadily in the United States during the 1960s. Stephen McNallen first founded the Viking Brotherhood in the early 1970s, before creating the Ásatrú Free Assembly (AFA) in 1976, which broke up in 1986 amid widespread political disagreements after McNallen's repudiation of neo-Nazis within the group. Heavily influenced by Alexander Rud Mills' writings, she began publication of a magazine, The Odinist, although this focused to a greater extent on right-wing and racialist ideas than theological ones. In 1969, the Danish Odinist Else Christensen established the Odinist Fellowship from her home in Florida. In the 1990s, McNallen founded the Ásatrú Folk Assembly (AFA), an ethnically oriented Heathen group headquartered in California.","[[""Ásatrú"", ""grew_in"", ""United_States""], [""Ásatrú"", ""grew_during"", ""1960s""], [""Stephen_McNallen"", ""founded"", ""Viking_Brotherhood""], [""Viking_Brotherhood"", ""founded_in"", ""1970s""], [""Stephen_McNallen"", ""founded"", ""Ásatrú_Free_Assembly""], [""Ásatrú_Free_Assembly"", ""founded_in"", ""1976""], [""Ásatrú_Free_Assembly"", ""broke_up_in"", ""1986""], [""Stephen_McNallen"", ""repudiated"", ""neo-Nazis""], [""Else_Christensen"", ""established"", ""Odinist_Fellowship""], [""Odinist_Fellowship"", ""founded_in"", ""1969""], [""Odinist_Fellowship"", ""location"", ""Florida""], [""Else_Christensen"", ""influenced_by"", ""Alexander_Rud_Mills""], [""Else_Christensen"", ""published"", ""The_Odinist""], [""The_Odinist"", ""focused_on"", ""right-wing_ideas""], [""The_Odinist"", ""focused_on"", ""racialist_ideas""], [""Stephen_McNallen"", ""founded"", ""Ásatrú_Folk_Assembly""], [""Ásatrú_Folk_Assembly"", ""founded_in"", ""1990s""], [""Ásatrú_Folk_Assembly"", ""headquartered_in"", ""California""]]"
344,"At the same time, Command Module Pilot Alfred Worden orbited the Moon, operating the sensors in the scientific instrument module (SIM) bay of the service module. This suite of instruments collected data on the Moon and its environment using a panoramic camera, a gamma-ray spectrometer, a mapping camera, a laser altimeter, a mass spectrometer, and a lunar subsatellite deployed at the end of the moonwalks. The lunar module returned safely to the command module and, at the end of Apollo 15's 74th lunar orbit, the engine was fired for the journey home. During the return trip, Worden performed the first spacewalk in deep space. The Apollo 15 mission splashed down safely on August7 despite the loss of one of its three parachutes.","[[""Alfred_Worden"", ""orbited"", ""Moon""], [""Alfred_Worden"", ""operated"", ""scientific_instrument_module""], [""scientific_instrument_module"", ""collected_data_on"", ""Moon""], [""lunar_module"", ""returned_to"", ""command_module""], [""Apollo_15"", ""ended_at"", ""74th_lunar_orbit""], [""Alfred_Worden"", ""performed"", ""first_spacewalk_in_deep_space""], [""Apollo_15"", ""splashed_down_on"", ""August_7""]]","Born in Brooklyn and raised in Detroit, she first gained recognition at the age of 10, when she appeared on the television show Star Search and performed in concert alongside Gladys Knight. At the age of 12, Aaliyah signed with Jive Records and her uncle Barry Hankerson's Blackground Records. Hankerson introduced her to R. Kelly, who became her mentor, as well as lead songwriter and producer of her debut album, Age Ain't Nothing but a Number. The album sold three million copies in the United States and was certified double platinum by the Recording Industry Association of America (RIAA). After allegations of an illegal marriage with Kelly, Aaliyah ended her contract with Jive and signed with Atlantic Records.","[[""Aaliyah"", ""born_in"", ""Brooklyn""], [""Aaliyah"", ""raised_in"", ""Detroit""], [""Aaliyah"", ""appeared_on"", ""Star_Search""], [""Aaliyah"", ""performed_with"", ""Gladys_Knight""], [""Aaliyah"", ""signed_with"", ""Jive_Records""], [""Aaliyah"", ""signed_with"", ""Blackground_Records""], [""Barry_Hankerson"", ""introduced"", ""Aaliyah_to_R_Kelly""], [""R_Kelly"", ""became"", ""mentor_of_Aaliyah""], [""R_Kelly"", ""produced"", ""Age_Aint_Nothing_but_a_Number""], [""Age_Aint_Nothing_but_a_Number"", ""sold"", ""three_million_copies""], [""Recording_Industry_Association_of_America"", ""certified"", ""Age_Aint_Nothing_but_a_Number""], [""Aaliyah"", ""ended_contract_with"", ""Jive_Records""], [""Aaliyah"", ""signed_with"", ""Atlantic_Records""]]"
345,"During the Middle Ages, war wagons covered with steel plate, and crewed by men armed with primitive hand cannon, flails and muskets, were used by the Hussite rebels in Bohemia. These were deployed in formations where the horses and oxen were at the centre, and the surrounding wagons were chained together as protection from enemy cavalry. With the invention of the steam engine, Victorian inventors designed prototype self-propelled armored vehicles for use in sieges, although none were deployed in combat. H. G. Wells' short story ""The Land Ironclads"" provides a fictionalized account of their use.","[[""Hussite_rebels"", ""used"", ""war_wagons""], [""war_wagons"", ""covered_with"", ""steel_plate""], [""war_wagons"", ""crewed_by"", ""men""], [""men"", ""armed_with"", ""primitive_hand_cannon""], [""men"", ""armed_with"", ""flails""], [""men"", ""armed_with"", ""muskets""], [""war_wagons"", ""deployed_in"", ""formations""], [""horses_and_oxen"", ""at"", ""centre""], [""war_wagons"", ""chained_together"", ""war_wagons""], [""war_wagons"", ""protection_from"", ""enemy_cavalry""], [""Victorian_inventors"", ""designed"", ""self-propelled_armored_vehicles""], [""self-propelled_armored_vehicles"", ""use_in"", ""sieges""], [""H._G._Wells"", ""wrote"", ""The_Land_Ironclads""], [""The_Land_Ironclads"", ""account_of"", ""self-propelled_armored_vehicles""]]","During the Middle Ages, war wagons covered with steel plate, and crewed by men armed with primitive hand cannon, flails and muskets, were used by the Hussite rebels in Bohemia. With the invention of the steam engine, Victorian inventors designed prototype self-propelled armored vehicles for use in sieges, although none were deployed in combat. These were deployed in formations where the horses and oxen were at the centre, and the surrounding wagons were chained together as protection from enemy cavalry. H. G. Wells' short story ""The Land Ironclads"" provides a fictionalized account of their use.","[[""Hussite_rebels"", ""used"", ""war_wagons""], [""war_wagons"", ""covered_with"", ""steel_plate""], [""war_wagons"", ""crewed_by"", ""men""], [""men"", ""armed_with"", ""primitive_hand_cannon""], [""men"", ""armed_with"", ""flails""], [""men"", ""armed_with"", ""muskets""], [""war_wagons"", ""deployed_in"", ""formations""], [""horses_and_oxen"", ""at"", ""centre""], [""war_wagons"", ""chained_together"", ""war_wagons""], [""war_wagons"", ""protection_from"", ""enemy_cavalry""], [""Victorian_inventors"", ""designed"", ""self-propelled_armored_vehicles""], [""self-propelled_armored_vehicles"", ""use_in"", ""sieges""], [""H._G._Wells"", ""wrote"", ""The_Land_Ironclads""], [""The_Land_Ironclads"", ""account_of"", ""self-propelled_armored_vehicles""]]"
346,"The Oxford English Dictionary traces the earliest use (as ""Androides"") to Ephraim Chambers' 1728 Cyclopaedia, in reference to an automaton that St. Albertus Magnus allegedly created. By the late 1700s, ""androides"", elaborate mechanical devices resembling humans performing human activities, were displayed in exhibit halls. The term ""android"" appears in US patents as early as 1863 in reference to miniature human-like toy automatons. The term android was used in a more modern sense by the French author Auguste Villiers de l'Isle-Adam in his work Tomorrow's Eve (1886). This story features an artificial humanlike robot named Hadaly. As said by the officer in the story, ""In this age of Realien advancement, who knows what goes on in the mind of those responsible for these mechanical dolls."" The term made an impact into English pulp science fiction starting from Jack Williamson's The Cometeers (1936) and the distinction between mechanical robots and fleshy androids was popularized by Edmond Hamilton's Captain Future stories (1940–1944).","[[""Oxford_English_Dictionary"", ""traces_earliest_use"", ""Androides""], [""Ephraim_Chambers"", ""created"", ""Cyclopaedia""], [""Cyclopaedia"", ""published_in"", ""1728""], [""St._Albertus_Magnus"", ""allegedly_created"", ""automaton""], [""Androides"", ""were_displayed_in"", ""exhibit_halls""], [""US_patents"", ""include_term"", ""android""], [""US_patents"", ""published_in"", ""1863""], [""Auguste_Villiers_de_lIsleAdam"", ""used_term"", ""android""], [""Auguste_Villiers_de_lIsleAdam"", ""wrote"", ""Tomorrows_Eve""], [""Tomorrows_Eve"", ""published_in"", ""1886""], [""Tomorrows_Eve"", ""features"", ""Hadaly""], [""Hadaly"", ""is"", ""artificial_humanlike_robot""], [""Jack_Williamson"", ""wrote"", ""The_Cometeers""], [""The_Cometeers"", ""published_in"", ""1936""], [""Edmond_Hamilton"", ""wrote"", ""Captain_Future_stories""], [""Captain_Future_stories"", ""published_in"", ""1940-1944""], [""Captain_Future_stories"", ""popularized"", ""distinction_between_mechanical_robots_and_fleshy_androids""]]","The Oxford English Dictionary traces the earliest use (as ""Androides"") to Ephraim Chambers' 1728 Cyclopaedia, in reference to an automaton that St. Albertus Magnus allegedly created. This story features an artificial humanlike robot named Hadaly. As said by the officer in the story, ""In this age of Realien advancement, who knows what goes on in the mind of those responsible for these mechanical dolls."" The term ""android"" appears in US patents as early as 1863 in reference to miniature human-like toy automatons. The term android was used in a more modern sense by the French author Auguste Villiers de l'Isle-Adam in his work Tomorrow's Eve (1886). By the late 1700s, ""androides"", elaborate mechanical devices resembling humans performing human activities, were displayed in exhibit halls. The term made an impact into English pulp science fiction starting from Jack Williamson's The Cometeers (1936) and the distinction between mechanical robots and fleshy androids was popularized by Edmond Hamilton's Captain Future stories (1940–1944).","[[""Oxford_English_Dictionary"", ""traces_earliest_use"", ""Androides""], [""Ephraim_Chambers"", ""created"", ""Cyclopaedia""], [""Cyclopaedia"", ""published_in"", ""1728""], [""St._Albertus_Magnus"", ""allegedly_created"", ""automaton""], [""Androides"", ""were_displayed_in"", ""exhibit_halls""], [""US_patents"", ""include_term"", ""android""], [""US_patents"", ""published_in"", ""1863""], [""Auguste_Villiers_de_lIsleAdam"", ""used_term"", ""android""], [""Auguste_Villiers_de_lIsleAdam"", ""wrote"", ""Tomorrows_Eve""], [""Tomorrows_Eve"", ""published_in"", ""1886""], [""Tomorrows_Eve"", ""features"", ""Hadaly""], [""Hadaly"", ""is"", ""artificial_humanlike_robot""], [""Jack_Williamson"", ""wrote"", ""The_Cometeers""], [""The_Cometeers"", ""published_in"", ""1936""], [""Edmond_Hamilton"", ""wrote"", ""Captain_Future_stories""], [""Captain_Future_stories"", ""published_in"", ""1940-1944""], [""Captain_Future_stories"", ""popularized"", ""distinction_between_mechanical_robots_and_fleshy_androids""]]"
347,"Anthemius was a capable mathematician. In the course of his treatise On Burning Mirrors, he intended to facilitate the construction of surfaces to reflect light to a single point, he described the string construction of the ellipse and assumed a property of ellipses not found in Apollonius of Perga's Conics: the equality of the angles subtended at a focus by two tangents drawn from a point. His work also includes the first practical use of the directrix: having given the focus and a double ordinate, he used the focus and directrix to obtain any number of points on a parabola. This work was later known to Arab mathematicians such as Alhazen.","[[""Anthemius"", ""was"", ""mathematician""], [""Anthemius"", ""wrote"", ""On_Burning_Mirrors""], [""On_Burning_Mirrors"", ""describes"", ""string_construction_of_ellipse""], [""Anthemius"", ""assumed_property_of"", ""ellipses""], [""ellipses"", ""have_property"", ""equality_of_angles_subtended_at_focus""], [""Apollonius_of_Perga"", ""wrote"", ""Conics""], [""Anthemius"", ""used"", ""directrix""], [""Anthemius"", ""used"", ""focus""], [""directrix"", ""helps_obtain_points_on"", ""parabola""], [""Alhazen"", ""knew_of"", ""Anthemius_work""]]","Anthemius was a capable mathematician. His work also includes the first practical use of the directrix: having given the focus and a double ordinate, he used the focus and directrix to obtain any number of points on a parabola. In the course of his treatise On Burning Mirrors, he intended to facilitate the construction of surfaces to reflect light to a single point, he described the string construction of the ellipse and assumed a property of ellipses not found in Apollonius of Perga's Conics: the equality of the angles subtended at a focus by two tangents drawn from a point. This work was later known to Arab mathematicians such as Alhazen.","[[""Anthemius"", ""was"", ""mathematician""], [""Anthemius"", ""wrote"", ""On_Burning_Mirrors""], [""On_Burning_Mirrors"", ""describes"", ""string_construction_of_ellipse""], [""Anthemius"", ""assumed_property_of"", ""ellipses""], [""ellipses"", ""have_property"", ""equality_of_angles_subtended_at_focus""], [""Apollonius_of_Perga"", ""wrote"", ""Conics""], [""Anthemius"", ""used"", ""directrix""], [""Anthemius"", ""used"", ""focus""], [""directrix"", ""helps_obtain_points_on"", ""parabola""], [""Alhazen"", ""knew_of"", ""Anthemius_work""]]"
348,"Cuarón was born in Mexico City, the son of Alfredo Cuarón, a doctor specializing in nuclear medicine, and Cristina Orozco, a pharmaceutical biochemist. He has a sister Christina, and two brothers; Carlos, also a filmmaker, and Alfredo, a conservation biologist. Cuarón studied philosophy at the National Autonomous University of Mexico and filmmaking at the Centro Universitario de Estudios Cinematográficos, a school within the same university. There he met the director Carlos Marcovich and cinematographer Emmanuel Lubezki, and they made what would be his first short film, Vengeance Is Mine.","[[""Cuarón"", ""born_in"", ""Mexico_City""], [""Cuarón"", ""son_of"", ""Alfredo_Cuarón""], [""Alfredo_Cuarón"", ""specializes_in"", ""nuclear_medicine""], [""Cuarón"", ""son_of"", ""Cristina_Orozco""], [""Cristina_Orozco"", ""is"", ""pharmaceutical_biochemist""], [""Cuarón"", ""has_sister"", ""Christina""], [""Cuarón"", ""has_brother"", ""Carlos""], [""Carlos"", ""is"", ""filmmaker""], [""Cuarón"", ""has_brother"", ""Alfredo""], [""Alfredo"", ""is"", ""conservation_biologist""], [""Cuarón"", ""studied_philosophy_at"", ""National_Autonomous_University_of_Mexico""], [""Cuarón"", ""studied_filmmaking_at"", ""Centro_Universitario_de_Estudios_Cinematográficos""], [""Centro_Universitario_de_Estudios_Cinematográficos"", ""is_part_of"", ""National_Autonomous_University_of_Mexico""], [""Cuarón"", ""met"", ""Carlos_Marcovich""], [""Cuarón"", ""met"", ""Emmanuel_Lubezki""], [""Cuarón"", ""created"", ""Vengeance_Is_Mine""]]","Cuarón was born in Mexico City, the son of Alfredo Cuarón, a doctor specializing in nuclear medicine, and Cristina Orozco, a pharmaceutical biochemist. He has a sister Christina, and two brothers; Carlos, also a filmmaker, and Alfredo, a conservation biologist. Cuarón studied philosophy at the National Autonomous University of Mexico and filmmaking at the Centro Universitario de Estudios Cinematográficos, a school within the same university. There he diverge the director Carlos Marcovich and cinematographer Emmanuel Lubezki, and they made what would be his first short film, Vengeance Is Mine.","[[""Cuarón"", ""born_in"", ""Mexico_City""], [""Cuarón"", ""son_of"", ""Alfredo_Cuarón""], [""Alfredo_Cuarón"", ""specializes_in"", ""nuclear_medicine""], [""Cuarón"", ""son_of"", ""Cristina_Orozco""], [""Cristina_Orozco"", ""is"", ""pharmaceutical_biochemist""], [""Cuarón"", ""has_sister"", ""Christina""], [""Cuarón"", ""has_brother"", ""Carlos""], [""Carlos"", ""is"", ""filmmaker""], [""Cuarón"", ""has_brother"", ""Alfredo""], [""Alfredo"", ""is"", ""conservation_biologist""], [""Cuarón"", ""studied_philosophy_at"", ""National_Autonomous_University_of_Mexico""], [""Cuarón"", ""studied_filmmaking_at"", ""Centro_Universitario_de_Estudios_Cinematográficos""], [""Centro_Universitario_de_Estudios_Cinematográficos"", ""is_part_of"", ""National_Autonomous_University_of_Mexico""], [""Cuarón"", ""met"", ""Carlos_Marcovich""], [""Cuarón"", ""met"", ""Emmanuel_Lubezki""], [""Cuarón"", ""created"", ""Vengeance_Is_Mine""]]"
349,"Alexander of Aphrodisias (;  AD) was a Peripatetic philosopher and the most celebrated of the Ancient Greek commentators on the writings of Aristotle. He was a native of Aphrodisias in Caria and lived and taught in Athens at the beginning of the 3rd century, where he held a position as head of the Peripatetic school. He wrote many commentaries on the works of Aristotle, extant are those on the Prior Analytics, Topics, Meteorology, Sense and Sensibilia, and Metaphysics. Several original treatises also survive, and include a work On Fate, in which he argues against the Stoic doctrine of necessity; and one On the Soul. His commentaries on Aristotle were considered so useful that he was styled, by way of pre-eminence, ""the commentator"" ().","[[""Alexander_of_Aphrodisias"", ""was"", ""Peripatetic_philosopher""], [""Alexander_of_Aphrodisias"", ""native_of"", ""Aphrodisias""], [""Alexander_of_Aphrodisias"", ""lived_in"", ""Athens""], [""Alexander_of_Aphrodisias"", ""taught_in"", ""Athens""], [""Alexander_of_Aphrodisias"", ""head_of"", ""Peripatetic_school""], [""Alexander_of_Aphrodisias"", ""commented_on"", ""Aristotle""], [""Alexander_of_Aphrodisias"", ""wrote"", ""Prior_Analytics_commentary""], [""Alexander_of_Aphrodisias"", ""wrote"", ""Topics_commentary""], [""Alexander_of_Aphrodisias"", ""wrote"", ""Meteorology_commentary""], [""Alexander_of_Aphrodisias"", ""wrote"", ""Sense_and_Sensibilia_commentary""], [""Alexander_of_Aphrodisias"", ""wrote"", ""Metaphysics_commentary""], [""Alexander_of_Aphrodisias"", ""wrote"", ""On_Fate""], [""Alexander_of_Aphrodisias"", ""wrote"", ""On_the_Soul""], [""Alexander_of_Aphrodisias"", ""argued_against"", ""Stoic_doctrine_of_necessity""], [""Aphrodisias"", ""location_in"", ""Caria""]]","Alexander of Aphrodisias (;  AD) was a Peripatetic philosopher and the most celebrated of the Ancient Greek commentators on the writings of Aristotle. He wrote many commentaries on the works of Aristotle, extant are those on the Prior Analytics, Topics, Meteorology, Sense and Sensibilia, and Metaphysics. Several original treatises also survive, and include a work On Fate, in which he argues against the Stoic doctrine of necessity; and one On the Soul. His commentaries on Aristotle were considered so useful that he was styled, by way of pre-eminence, ""the commentator"" ().","[[""Alexander_of_Aphrodisias"", ""was"", ""Peripatetic_philosopher""], [""Alexander_of_Aphrodisias"", ""commented_on"", ""Aristotle""], [""Alexander_of_Aphrodisias"", ""wrote"", ""Prior_Analytics_commentary""], [""Alexander_of_Aphrodisias"", ""wrote"", ""Topics_commentary""], [""Alexander_of_Aphrodisias"", ""wrote"", ""Meteorology_commentary""], [""Alexander_of_Aphrodisias"", ""wrote"", ""Sense_and_Sensibilia_commentary""], [""Alexander_of_Aphrodisias"", ""wrote"", ""Metaphysics_commentary""], [""Alexander_of_Aphrodisias"", ""wrote"", ""On_Fate""], [""Alexander_of_Aphrodisias"", ""wrote"", ""On_the_Soul""], [""Alexander_of_Aphrodisias"", ""argued_against"", ""Stoic_doctrine_of_necessity""]]"
350,"Andrea Andreani (1540–1623) was an Italian engraver on wood, who was among the first printmakers in Italy to use chiaroscuro, which required multiple colours. Andreani was born and generally active in Mantua about 1540 (Brulliot says 1560) and died at Rome in 1623. His engravings are scarce and valuable, and are chiefly copies of Mantegna, Albrecht Dürer, Parmigianino and Titian. The most remarkable of his works are Mercury and Ignorance, the Deluge, Pharaoh's Host Drowned in the Red Sea (after Titian), the Triumph of Caesar (after Mantegna), and Christ retiring from the judgment-seat of Pilate after a relief by Giambologna. He was active 1584–1610 in Florence.","[[""Andrea_Andreani"", ""was"", ""Italian_engraver""], [""Andrea_Andreani"", ""born_in"", ""Mantua""], [""Andrea_Andreani"", ""died_in"", ""Rome""], [""Andrea_Andreani"", ""active_in"", ""Mantua""], [""Andrea_Andreani"", ""active_in"", ""Florence""], [""Andrea_Andreani"", ""used"", ""chiaroscuro""], [""Andrea_Andreani"", ""copied"", ""Mantegna""], [""Andrea_Andreani"", ""copied"", ""Albrecht_Dürer""], [""Andrea_Andreani"", ""copied"", ""Parmigianino""], [""Andrea_Andreani"", ""copied"", ""Titian""], [""Andrea_Andreani"", ""created"", ""Mercury_and_Ignorance""], [""Andrea_Andreani"", ""created"", ""The_Deluge""], [""Andrea_Andreani"", ""created"", ""Pharaohs_Host_Drowned_in_the_Red_Sea""], [""Andrea_Andreani"", ""created"", ""Triumph_of_Caesar""], [""Andrea_Andreani"", ""created"", ""Christ_retiring_from_the_judgment-seat_of_Pilate""], [""Andrea_Andreani"", ""lived"", ""1540-1623""], [""Andrea_Andreani"", ""active"", ""1584-1610""]]","Andrea Andreani (1540–1623) was an Italian engraver on wood, who was among the first printmakers in Italy to use chiaroscuro, which required multiple colours. His engravings are scarce and valuable, and are chiefly copies of Mantegna, Albrecht Dürer, Parmigianino and Titian. Andreani was born and generally active in Mantua about 1540 (Brulliot says 1560) and died at Rome in 1623. The most remarkable of his works are Mercury and Ignorance, the Deluge, Pharaoh's Host Drowned in the Red Sea (after Titian), the Triumph of Caesar (after Mantegna), and Christ retiring from the judgment-seat of Pilate after a relief by Giambologna. He was active 1584–1610 in Florence.","[[""Andrea_Andreani"", ""was"", ""Italian_engraver""], [""Andrea_Andreani"", ""born_in"", ""Mantua""], [""Andrea_Andreani"", ""died_in"", ""Rome""], [""Andrea_Andreani"", ""active_in"", ""Mantua""], [""Andrea_Andreani"", ""active_in"", ""Florence""], [""Andrea_Andreani"", ""used"", ""chiaroscuro""], [""Andrea_Andreani"", ""copied"", ""Mantegna""], [""Andrea_Andreani"", ""copied"", ""Albrecht_Dürer""], [""Andrea_Andreani"", ""copied"", ""Parmigianino""], [""Andrea_Andreani"", ""copied"", ""Titian""], [""Andrea_Andreani"", ""created"", ""Mercury_and_Ignorance""], [""Andrea_Andreani"", ""created"", ""The_Deluge""], [""Andrea_Andreani"", ""created"", ""Pharaohs_Host_Drowned_in_the_Red_Sea""], [""Andrea_Andreani"", ""created"", ""Triumph_of_Caesar""], [""Andrea_Andreani"", ""created"", ""Christ_retiring_from_the_judgment-seat_of_Pilate""], [""Andrea_Andreani"", ""lived"", ""1540-1623""], [""Andrea_Andreani"", ""active"", ""1584-1610""]]"
351,"Of the roughly one million known asteroids the greatest number are located between the orbits of Mars and Jupiter, approximately 2 to 4 AU from the Sun, in the main asteroid belt. Asteroids are generally classified to be of three types: C-type, M-type, and S-type. These were named after and are generally identified with carbonaceous, metallic, and silicaceous compositions, respectively. The size of asteroids varies greatly; the largest, Ceres, is almost  across and qualifies as a dwarf planet. The total mass of all the asteroids combined is only 3% that of Earth's Moon. The majority of main belt asteroids follow slightly elliptical, stable orbits, revolving in the same direction as the Earth and taking from three to six years to complete a full circuit of the Sun.","[[""asteroids"", ""located_in"", ""main_asteroid_belt""], [""main_asteroid_belt"", ""location_between"", ""Mars""], [""main_asteroid_belt"", ""location_between"", ""Jupiter""], [""asteroids"", ""distance_from"", ""Sun""], [""asteroids"", ""classified_as"", ""C-type""], [""asteroids"", ""classified_as"", ""M-type""], [""asteroids"", ""classified_as"", ""S-type""], [""C-type"", ""composition"", ""carbonaceous""], [""M-type"", ""composition"", ""metallic""], [""S-type"", ""composition"", ""silicaceous""], [""Ceres"", ""is"", ""dwarf_planet""], [""asteroids"", ""total_mass"", ""3%_of_Earth_Moon""], [""main_belt_asteroids"", ""orbits"", ""slightly_elliptical""], [""main_belt_asteroids"", ""revolve_in"", ""same_direction_as_Earth""], [""main_belt_asteroids"", ""take_time_to_complete_circuit"", ""three_to_six_years""]]","Of the roughly one million known asteroids the greatest number are located between the orbits of Mars and Jupiter, approximately 2 to 4 AU from the Sun, in the main asteroid belt. Asteroids are generally classified to be of three types: C-type, M-type, and S-type. These were named after and are generally identified with carbonaceous, metallic, and silicaceous compositions, respectively. The total mass of all the asteroids combined is only 3% that of Earth's Moon. The size of asteroids varies greatly; the largest, Ceres, is almost  across and qualifies as a dwarf planet. The majority of main belt asteroids follow slightly elliptical, stable orbits, revolving in the same direction as the Earth and taking from three to six years to complete a full circuit of the Sun.","[[""asteroids"", ""located_in"", ""main_asteroid_belt""], [""main_asteroid_belt"", ""location_between"", ""Mars""], [""main_asteroid_belt"", ""location_between"", ""Jupiter""], [""asteroids"", ""distance_from"", ""Sun""], [""asteroids"", ""classified_as"", ""C-type""], [""asteroids"", ""classified_as"", ""M-type""], [""asteroids"", ""classified_as"", ""S-type""], [""C-type"", ""composition"", ""carbonaceous""], [""M-type"", ""composition"", ""metallic""], [""S-type"", ""composition"", ""silicaceous""], [""Ceres"", ""is"", ""dwarf_planet""], [""asteroids"", ""total_mass"", ""3%_of_Earth_Moon""], [""main_belt_asteroids"", ""orbits"", ""slightly_elliptical""], [""main_belt_asteroids"", ""revolve_in"", ""same_direction_as_Earth""], [""main_belt_asteroids"", ""take_time_to_complete_circuit"", ""three_to_six_years""]]"
352,"Proponents and teachers of the Alexander Technique believe the technique can address a variety of health conditions, but there is a lack of research to support the claims. , the UK National Health Service cites evidence which suggests that the Alexander Technique may be helpful for long-term back pain and for long-term neck pain, and that it could help people cope with Parkinson's disease. Both the American health-insurance company Aetna and the Australian Department of Health have conducted reviews and concluded that there is insufficient evidence for the technique's health claims to warrant insurance coverage.","[[""Alexander_Technique"", ""can_address"", ""health_conditions""], [""UK_National_Health_Service"", ""cites_evidence"", ""Alexander_Technique""], [""Alexander_Technique"", ""may_be_helpful_for"", ""long-term_back_pain""], [""Alexander_Technique"", ""may_be_helpful_for"", ""long-term_neck_pain""], [""Alexander_Technique"", ""can_help_cope_with"", ""Parkinsons_disease""], [""Aetna"", ""conducted_review"", ""Alexander_Technique""], [""Australian_Department_of_Health"", ""conducted_review"", ""Alexander_Technique""], [""Aetna"", ""found_insufficient_evidence"", ""Alexander_Technique""], [""Australian_Department_of_Health"", ""found_insufficient_evidence"", ""Alexander_Technique""]]","Proponents and teachers of the Alexander Technique believe the technique can address a variety of health conditions, but there is a lack of research to support the claims. , the UK National Health Service cites evidence which suggests that the Alexander Technique may be helpful for long-term back pain and for long-term neck pain, and that it could help people cope with Parkinson's disease. Both the American health-insurance company Aetna and the Australian Department of Health have conducted reviews and concluded that there is insufficient evidence for the technique's health disclaim to warrant insurance coverage.","[[""Alexander_Technique"", ""can_address"", ""health_conditions""], [""UK_National_Health_Service"", ""cites_evidence"", ""Alexander_Technique""], [""Alexander_Technique"", ""may_be_helpful_for"", ""long-term_back_pain""], [""Alexander_Technique"", ""may_be_helpful_for"", ""long-term_neck_pain""], [""Alexander_Technique"", ""can_help_cope_with"", ""Parkinsons_disease""], [""Aetna"", ""conducted_review"", ""Alexander_Technique""], [""Australian_Department_of_Health"", ""conducted_review"", ""Alexander_Technique""], [""Aetna"", ""found_insufficient_evidence"", ""Alexander_Technique""], [""Australian_Department_of_Health"", ""found_insufficient_evidence"", ""Alexander_Technique""]]"
